mz,rt,dust11.mzXML,dust12.mzXML,dust13.mzXML,dust16.mzXML,dust19.mzXML,dust2.mzXML,dust20.mzXML,dust21.mzXML,dust22.mzXML,dust23.mzXML,dust24.mzXML,dust25.mzXML,dust26.mzXML,dust29.mzXML,dust3.mzXML,dust30.mzXML,dust33.mzXML,dust34.mzXML,dust4.mzXML,dust5.mzXML,dust6.mzXML,dust7.mzXML,dust8.mzXML,dust9.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,chracaterscore,ionmodescore,adductscore,MS2score,allscore,formulacount,mserrorcount,MS1scorecount,MS1scorefail,MS2scorecount,MS2scorefail,neutralscorecount,neutralscorefail,chascorecount,chascorefail,adductscorecount,adductscorefail,ionmodescorecount,ionmodescorefail,isoscorecount,isoscorefail,temp.scorecount,temp.scorefail,temp.scorevalues
399.1934713,10.96193333,761364.1875,1335416.5,1089580,1171707.375,1665824.875,1543158,1449271.5,559493.6875,942334,154405.4844,1306433.625,2993618.75,1220924.625,1895179.875,957355.4375,100,1457193.875,1536255.75,918177.1875,1242534.875,842067.75,743185.5,836597.9375,2262832.25,12,C23H24N6O,0.009122942,-2.033096956,-2.452545442,CC(C)C1C\C(=C\c2ccc(cc2)N=[N+]=N)C(=O)C(/C1)=C\c3ccc(cc3)N=[N+]=N,34047,[M-H]-,;0,0,-0.5,1,0.005955313,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,-1.946590129
399.193929,11.0017,8910955,10444603,8466486,7207051.5,12672643,13123915,13422165,8383584,15260990,6589867,13945743,6198951.5,8101439.5,12771050,3928743,100,11373637,11946704,10680183,9727038,6473606.5,7312312,8934812,13053377,9,C23H24N6O,0.008851211,0.009950331,-0.231198458,CC(C)C1C\C(=C\c2ccc(cc2)N=[N+]=N)C(=O)C(/C1)=C\c3ccc(cc3)N=[N+]=N,34047,[M-H]-,;0,0,-0.5,1,0.016924766,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0.285726308
399.1941528,10.9792,515846.4688,1335416.5,2708004.5,1754992.125,1090796.375,1056424.375,1449271.5,1168967.625,693009.9375,57330.88281,824836.75,504831.1563,3531600,9344539,957355.4375,100,10403414,1046819.938,152839.6719,322946.7813,56734.14453,721367.0625,2255341.75,2262832.25,17,C23H24N6O,0.009216688,0.009950331,-0.392597687,CC(C)C1C\C(=C\c2ccc(cc2)N=[N+]=N)C(=O)C(/C1)=C\c3ccc(cc3)N=[N+]=N,34047,[M-H]-,;0,0,-0.5,1,0.018022551,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0.125424863
399.1941732,10.95695,2073614.875,4044683.75,2499293,2962882.5,3278473.25,4945623,3677598,3195195,2807922,3936241.25,3413435,2757719,3054375.75,3043949.75,2903294.5,100,3745023.25,6161113,3841505.25,3919941,2138351,3360582.5,20248.125,3772949,18,C23H24N6O,0.008634634,0.009950331,-0.356415035,CC(C)C1C\C(=C\c2ccc(cc2)N=[N+]=N)C(=O)C(/C1)=C\c3ccc(cc3)N=[N+]=N,34047,[M-H]-,;0,0,-0.5,1,0.018471652,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0.162056616
399.1940511,10.9504,761364.1875,1335416.5,1089580,1171707.375,1665824.875,1543158,1449271.5,559493.6875,942334,1035097.563,1306433.625,306846,1220924.625,1895179.875,957355.4375,100,1457193.875,1536255.75,918177.1875,1242534.875,842067.75,743185.5,878188.6875,2262832.25,24,C23H24N6O,0.008425892,0.009950331,-0.481623777,CC(C)C1C\C(=C\c2ccc(cc2)N=[N+]=N)C(=O)C(/C1)=C\c3ccc(cc3)N=[N+]=N,34047,[M-H]-,;0,0,-0.5,1,0.032266743,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0.050642966
399.202474,8.440433333,12480.47754,103955.5078,10836.97559,12916.01953,14257.37012,34143.14844,46169.72656,15156.74512,16828.83203,19495.10547,11962.7998,6630.353516,14104.12305,18440.90625,12283.08203,100,117005.4688,30646.08594,12029.76758,13873.96484,10522.27148,10880.79297,13806.12012,8372.24707,17,C20H32O8,-0.013589583,0.009950331,0.996360748,CCCCC(=C)C(O)=O.CCOC(=O)C=C.COC(=O)C(C)=C.OC(=O)C=C,13786,[M-H]-,;0.5,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,2.396360748
399.202535,8.397533333,53645.21875,65640.28906,8017.969238,258655.4531,77873.41406,471343.125,46169.72656,9670.805664,16828.83203,754251.375,31178.36719,6283.657715,350285.4375,460687,229313,100,118379.0781,950324.625,12029.76758,11547.91504,2181.658691,154337.9063,333566.5313,172255.2656,18,C20H32O8,0.008916156,0.009950331,0.485533154,CCCCC(=C)C(O)=O.CCOC(=O)C=C.COC(=O)C(C)=C.OC(=O)C=C,13786,[M-H]-,;0.5,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1.885533154
399.2177734,11.80523333,121688.8828,89992.59375,90517.67188,133774.5469,13115.09277,138566.8906,90009.16406,110593,109303.9375,166938.8594,120697.1953,62184.42188,103885.6719,103814.0703,96273.48438,100,141472.2969,197654.2969,83820.42969,124065.3125,94146.64063,246517.0625,151831.5313,126816.2656,22,C24H34O6;C24H34O6;C23H30O3;C23H30O3;C23H30O3;C23H30O3,0.00816522000145812;0.00816522000145812;0.00816522000145812;0.00816522000145812;0.00816522000145812;0.00816522000145812,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.573671106410182;0.573671106410182;-0.315217782478707;-0.315217782478707;-0.315217782478707;-0.315217782478707,CC(C)C1=C[C@@]23CC[C@@H]4[C@](C)(CCC[C@]4(C)C(O)=O)[C@H]2C[C@@H]1[C@H]([C@@H]3C(O)=O)C(O)=O;CCCCOC(=O)C=C.CCOC(=O)C=C.CC(=C)C(O)=O.C=Cc1ccccc1;CCCCCCCCCCOc1ccc(c(O)c1)C(=O)c2ccccc2;CCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CCCC)cc2;CCCCCCOc1ccc(OC(=O)c2ccc(CCCC)cc2)cc1;CCCCCOc1ccc(cc1)C(=O)Oc2ccc(CCCCC)cc2,3556;19857;6771;8295;21966;21974,[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0,0,0;0;0;0;0;0,0;0;0;0;0;0,0.584928363520487;0.0170507578632279;0.124143119054444;0.309427776064022;0.276833978722222;0.404204392224245,0,6,6,6,4,6,0,6,6,6,6,6,6,6,0,6,0,6,3,1.15859946993067;0.59072186427341;-0.191074663424263;-0.00579000641468502;-0.038383803756485;0.088986609745538
399.2177734,11.80523333,121688.8828,237547.9844,178362.8594,98572.22656,158194.7031,231743.6719,236294.0469,124767.7813,191699.5469,166487.1094,238351.3594,289848.9688,106114.5156,103814.0703,10434.94629,100,228493.75,13375.05762,218764.4219,212362.4219,191973.1875,295267.7188,100292.7188,216806.3125,22,C24H34O6;C24H34O6;C23H30O3;C23H30O3;C23H30O3;C23H30O3,0.00816522000145812;0.00816522000145812;0.00816522000145812;0.00816522000145812;0.00816522000145812;0.00816522000145812,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.418115550854626;0.418115550854626;-0.381884449145374;-0.381884449145374;-0.381884449145374;-0.381884449145374,CC(C)C1=C[C@@]23CC[C@@H]4[C@](C)(CCC[C@]4(C)C(O)=O)[C@H]2C[C@@H]1[C@H]([C@@H]3C(O)=O)C(O)=O;CCCCOC(=O)C=C.CCOC(=O)C=C.CC(=C)C(O)=O.C=Cc1ccccc1;CCCCCCCCCCOc1ccc(c(O)c1)C(=O)c2ccccc2;CCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CCCC)cc2;CCCCCCOc1ccc(OC(=O)c2ccc(CCCC)cc2)cc1;CCCCCOc1ccc(cc1)C(=O)Oc2ccc(CCCCC)cc2,3556;19857;6771;8295;21966;21974,[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0,0,0;0;0;0;0;0,0;0;0;0;0;0,0.519123477187415;0.0186770830543328;0.124143119054444;0.309427776064022;0.276833978722222;0.404204392224245,0,6,6,6,4,6,0,6,6,6,6,6,6,6,0,6,0,6,3,0.937239028042041;0.436792633908959;-0.25774133009093;-0.072456673081352;-0.105050470423152;0.022319943078871
399.2177734,11.81188333,724003.75,1065627.375,871470.5,574731.5,898299.0625,983465.8125,735131.125,693087.3125,894373.75,1115840.25,918375.5,1003786.063,669636,910980.8125,441772.8438,100,1005098.688,1297152.625,709412,1000439.813,587249.5625,819341.0625,643914.8125,1239879.75,18,C24H34O6;C24H34O6;C23H30O3;C23H30O3;C23H30O3;C23H30O3,0.00909657999444478;0.00909657999444478;0.00909657999444478;0.00909657999444478;0.00909657999444478;0.00909657999444478,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.574602466403168;0.574602466403168;-0.425397533596832;-0.425397533596832;-0.425397533596832;-0.425397533596832,CC(C)C1=C[C@@]23CC[C@@H]4[C@](C)(CCC[C@]4(C)C(O)=O)[C@H]2C[C@@H]1[C@H]([C@@H]3C(O)=O)C(O)=O;CCCCOC(=O)C=C.CCOC(=O)C=C.CC(=C)C(O)=O.C=Cc1ccccc1;CCCCCCCCCCOc1ccc(c(O)c1)C(=O)c2ccccc2;CCCCCCOc1ccc(cc1)C(=O)Oc2ccc(CCCC)cc2;CCCCCCOc1ccc(OC(=O)c2ccc(CCCC)cc2)cc1;CCCCCOc1ccc(cc1)C(=O)Oc2ccc(CCCCC)cc2,3556;19857;6771;8295;21966;21974,[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,;0.5;0.5;0;0;0;0,0,0;0;0;0;0;0,0;0;0;0;0;0,0.947777947933387;0.0094028555198295;0.194587247591382;0.355024668841279;0.387251519403449;0.46250255792152,0,6,6,6,4,6,0,6,4,6,6,6,6,6,0,6,0,6,3,1.92238041433655;0.984005321922998;-0.23081028600545;-0.070372864755553;-0.038146014193383;0.037105024324688
399.2539876,10.18666667,51412.85156,44938.55469,42867.22656,35881.07813,10974.63672,82126.04688,26866.91992,25629.40625,34132.17969,522217.6563,35876.6875,24726.33203,41405.95703,105220.0313,26466.16992,100,186965.125,54097.74219,37101.88281,52290.63672,24686.44336,54493.74609,59276.44922,15977.5625,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
399.2743327,9.2164,16788.77148,16336.74414,13877.58203,20212.57031,23741.33008,132479.7656,19917.47852,26689.25195,28356.93359,12957.36719,15908.92773,18395.91602,20962.84766,25413.57617,18482.52734,100,20106.70313,157680.5625,16247.85938,15701.36035,18442.48438,12234.60938,22097.07813,16935.17969,18,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
399.2906596,11.53466667,92661.99219,18845.85547,98995.21875,123726.7891,108642.0625,198874.9375,77665.73438,59287.06641,65131.02344,157119.75,80596.92188,75715.9375,89478.32813,10269.79883,77268.14063,100,245955.3438,162102.8906,65996.41406,91193.46094,53311.64063,126909.7734,144850.3594,169393.5469,17,C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C23H42ClNO2;C23H42ClNO2,-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0748969600897103;-0.0748969600897103,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.0649466292365422;-0.0649466292365422,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC;CCCCCC(C)COC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C;CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC;CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C;CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C;CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC;CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C;CCCCC(CC)COC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C;CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC;CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC;[Cl-].CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1;[Cl-].CCCCCCCCCC[N+](CC(C)O)(CC(C)O)Cc1ccccc1,1295;2097;3302;7243;18776;29004;29007;29011;31399;46136;14391;20834,[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M]-;[M]-,0,0,0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0.5;0.5,0,0,12,12,12,12,12,12,12,12,12,12,12,10,12,0,12,12,12,10,-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;0.435053370763458;0.435053370763458
399.2906596,11.53466667,71831.01563,125958.2656,98995.21875,123726.7891,82847.39063,147306.875,77665.73438,49523.3125,65131.02344,139055.7188,80596.92188,54676.09766,80633.67188,134224.2969,69959.875,100,206981.2344,117876.0703,61576.58594,72850.00781,83293.17969,105352.7578,144850.3594,169393.5469,17,C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C26H42O4;C23H42ClNO2;C23H42ClNO2,-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0299049208067211;-0.0748969600897103;-0.0748969600897103,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.0649466292365422;-0.0649466292365422,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC;CCCCCC(C)COC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C;CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC;CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C;CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C;CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC;CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C;CCCCC(CC)COC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C;CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC;CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC;[Cl-].CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1;[Cl-].CCCCCCCCCC[N+](CC(C)O)(CC(C)O)Cc1ccccc1,1295;2097;3302;7243;18776;29004;29007;29011;31399;46136;14391;20834,[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M]-;[M]-,0,0,0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0.5;0.5,0,0,12,12,12,12,12,12,12,12,12,12,12,10,12,0,12,12,12,10,-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;-0.019954589953553;0.435053370763458;0.435053370763458
399.3272603,12.31585,798377.0625,409019.9063,379905.5,685723.375,991418.5,870452.1875,227785.3125,78227.01563,85257.98438,863576.625,353406.8125,69200.35156,511012.8438,1009357.125,503617.7188,100,1422869.625,355636.4688,45490.83203,130485.875,275500.2188,333638.7813,563622,1828905.5,24,C27H44O2;C26H42,0.0086177196745391;0.0086177196745391,-1.98879506774348;-2.56199483660943,-1.98017734806894;-3.55337711693489,CC(C)=CCC/C(C)=C/CC\C(C)=C\CCC(=O)OC\C=C(C)\CCC=C(C)C;C\C=C\CC\C=C\CCCC\C=C\CC\C=C\CC\C=C\CC\C=C\C,49;28901,[M-H]-;[M+CH2O2-H]-,;0.5;0,0,-0.5;0,1;0,0.0458401840685496;1,0,2,2,2,2,2,0,2,1,2,2,2,1,2,1,2,0,2,2,-1.03433716400039;-2.55337711693489
399.3272196,12.32933333,429348.9375,121756.8672,161358.9688,278296.6563,809342,734233.3125,147581.7656,74143.46094,64512.35938,295762.5,294853.75,50683.01172,710851.625,278944.2813,122630.2813,100,1080338.75,397591.7188,45490.83203,81428.64063,224782.2344,411298.9375,187361.875,176411.2813,17,C27H44O2;C26H42,0.00789276206834331;0.00789276206834331,0.00995033085316809;-2.10753454314758,0.108752183830602;-3.09964178107924,CC(C)=CCC/C(C)=C/CC\C(C)=C\CCC(=O)OC\C=C(C)\CCC=C(C)C;C\C=C\CC\C=C\CCCC\C=C\CC\C=C\CC\C=C\CC\C=C\C,49;28901,[M-H]-;[M+CH2O2-H]-,;0.5;0,0,-0.5;0,1;0,0.00672868495620284;1,0,2,2,2,1,2,0,2,1,2,2,2,1,2,1,2,0,2,1,1.0154808687868;-2.09964178107924
397.901886,9.470133333,12290.08691,7304.774902,4547.767578,169027.6094,100,100,100,100,100,100,8506.194336,100,100,100,100,100,100,100,2489.868408,12913.61719,15838.25195,21056.89063,6083.169922,8157.834961,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
397.901886,9.470133333,12290.08691,7304.774902,4547.767578,169078.7813,100,100,100,100,100,100,8506.194336,100,100,100,100,100,100,100,2489.868408,12913.61719,15838.25195,21056.89063,6083.169922,8157.834961,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
397.9745789,11.9945,100,730789.1875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,58282.07422,100,215179.0469,2,C15H9Cl3N4O3,-4.605170186,0.009950331,-4.595219855,[O-][N+](=O)c1ccc(NC2=NN(C(=O)C2)c3c(Cl)cc(Cl)cc3Cl)cc1,21068,[M]-,;0.5,0,0,0.5,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,-3.695219855
399.9778646,13.83668333,391473.8125,271439.6875,231701.4688,261212.0313,285006.9688,528632.0625,258836.7656,482055.2813,357587.75,388733.125,403870.0313,350230.6563,350802.9375,325126.6563,184981.7813,100,341907.9063,422887.1563,309236.25,389309.7813,199683.1406,268576.875,352890.7813,274878.0938,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
399.9778646,13.83668333,391473.8125,199160.5,231701.4688,261212.0313,285006.9688,528632.0625,258836.7656,482055.2813,357587.75,388733.125,403870.0313,350230.6563,350802.9375,325126.6563,184981.7813,100,341907.9063,422887.1563,309236.25,389309.7813,199683.1406,268576.875,352890.7813,274878.0938,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
399.9855754,11.37786667,10062.36621,100,100,100,100,100,100,7448.678711,100,100,100,100,100,100,100,100,100,138004.3438,9369.240234,11840.81641,100,26218.35547,12644.27246,100,18,C16H11Cl3N4O2;C14H12N2O6S3,-1.03712383352359;-4.60418262801926,-4.10736588620804;-4.47234034153485,-5.14448971973163;-9.07652296955411,Nc1cccc(c1)C(=O)NC2=NN(C(=O)C2)c3c(Cl)cc(Cl)cc3Cl;Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)c(c3)[S](O)(=O)=O,22852;12126,[M-H]-;[M]-,0,0,0;0,1;0.5,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,-4.14448971973163;-8.57652296955411
399.9855754,11.37786667,10062.36621,100,100,100,100,100,100,7448.678711,100,100,100,100,100,100,100,100,100,127740.2969,9369.240234,11840.81641,100,26218.35547,12644.27246,100,18,C16H11Cl3N4O2;C14H12N2O6S3,-1.03712383352359;-4.60418262801926,-4.10736588620804;-4.47234034153485,-5.14448971973163;-9.07652296955411,Nc1cccc(c1)C(=O)NC2=NN(C(=O)C2)c3c(Cl)cc(Cl)cc3Cl;Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)c(c3)[S](O)(=O)=O,22852;12126,[M-H]-;[M]-,0,0,0;0,1;0.5,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,-4.14448971973163;-8.57652296955411
397.9965515,9.957016667,50479.91797,141884.3438,8511.530273,100,100,100,100,100,100,100,29181.07031,100,50506.88672,100,100,100,100,100,100,19288.65234,28832.19531,31025.57422,69550.85938,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
397.9965515,9.957016667,50479.91797,141884.3438,8511.530273,100,100,100,100,100,100,100,29181.07031,100,50506.88672,100,100,100,100,100,100,19288.65234,28832.19531,31025.57422,110767.7656,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,1,35,35,35,35,35,35,35,6,35,5,35,0,35,1,1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;1.01961738261211;0.519617382612112;0.519617382612112;1.01961738261211;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.519617382612112;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;0.0196173826121115;-3.41443226677073
