mz,ms1score,,,,,,,,,,,,,,,ms1score,ms1score,Bins,,Bin,Frequency,,,
404.9630025,0,,,,,,,,,,,,,,,-6.010953231,-6,,,,,,,
404.9630025,0,,,,,,,,,,,,,,,-6.004858256,-6,,,,,,,
404.9707235,-2.808570591,,,,,,,,,,,,,,,-6.004858256,-6,,,,,,,
404.9707235,-2.808570591,,,,,,,,,,,,,,,-6.004858256,-6,,,,,,,
402.9909363,-4.081452581,-4.081452581,,,,,,,,,,,,,,-6.004858256,-6,,,,,,,
402.9909363,-4.081452581,-4.081452581,,,,,,,,,,,,,,-6.003698736,-6,,,,,,,
404.9911601,0,,,,,,,,,,,,,,,-6.003698736,-6,,,,,,,
404.9911601,0,,,,,,,,,,,,,,,-6.003698736,-6,,,,,,,
404.9966431,-2.262046467,-4.469789148,-5.228675035,,,,,,,,,,,,,-6.003698736,-6,,,,,,,
404.9967143,-2.249644551,-5.458189987,-5.409959144,,,,,,,,,,,,,-6.003698736,-6,,,,,,,
405.0397339,0,,,,,,,,,,,,,,,-6.003698736,-6,,,,,,,
405.040212,0,,,,,,,,,,,,,,,-6.003698736,-6,,,,,,,
405.0710754,0,,,,,,,,,,,,,,,-6.003698736,-6,,,,,,,
405.0710754,0,,,,,,,,,,,,,,,-6.003488539,-6,,,,,,,
405.0713094,-5.126560502,-5.823384704,,,,,,,,,,,,,,-6.003488539,-6,,,,,,,
405.0977885,-3.8493573,-4.618588069,-4.618588069,-5.080126531,-9.082099243,-9.097806968,,,,,,,,,,-6.000095777,-6,,,,,,,
405.0977885,-3.913459864,-4.580126531,-4.746793198,-5.080126531,-9.043637705,-9.059345429,,,,,,,,,,-6.000095777,-6,,,,,,,
405.1073303,0,,,,,,,,,,,,,,,-5.992716732,-6,,,,,,,
405.1192118,0,,,,,,,,,,,,,,,-5.991455795,-6,,,,,,,
405.1192118,0,,,,,,,,,,,,,,,-5.991455795,-6,,,,,,,
405.1554972,0.996170838,-1.006067185,,,,,,,,,,,,,,-5.990527744,-6,,,,,,,
405.1554972,0.596170838,-1.006067185,,,,,,,,,,,,,,-5.989026242,-6,,,,,,,
405.1554972,0.596170838,-1.006067185,,,,,,,,,,,,,,-5.967800058,-6,,,,,,,
405.1725972,0,,,,,,,,,,,,,,,-5.957456291,-6,,,,,,,
405.1857096,-0.980343439,-3.499995069,,,,,,,,,,,,,,-5.956516481,-6,,,,,,,
405.2141215,-0.527492034,-0.527492034,-0.527492034,,,,,,,,,,,,,-5.947272174,-5.9,,,,,,,
405.2221273,-0.313969088,-6.104290331,,,,,,,,,,,,,,-5.947272174,-5.9,,,,,,,
405.2221273,-0.313969088,-6.104290331,,,,,,,,,,,,,,-5.927619898,-5.9,,,,,,,
405.2221273,-0.313969088,-6.104290331,,,,,,,,,,,,,,-5.927619898,-5.9,,,,,,,
405.2435811,0,,,,,,,,,,,,,,,-5.926808913,-5.9,,,,,,,
405.2435811,0,,,,,,,,,,,,,,,-5.911167462,-5.9,,,,,,,
405.2435811,0,,,,,,,,,,,,,,,-5.911167462,-5.9,,,,,,,
405.2646993,-5.489162113,,,,,,,,,,,,,,,-5.905503496,-5.9,,,,,,,
405.2794495,-1.233145969,-1.233145969,,,,,,,,,,,,,,-5.903524977,-5.9,,,,,,,
405.2993774,0,,,,,,,,,,,,,,,-5.903524977,-5.9,,,,,,,
405.3013,-0.01689648,-0.01689648,-0.01689648,,,,,,,,,,,,,-5.879196929,-5.9,,,,,,,
405.3374736,-0.01995459,-0.01995459,-2.254395968,,,,,,,,,,,,,-5.879196929,-5.9,,,,,,,
405.3374736,-0.01995459,-0.01995459,-2.254395968,,,,,,,,,,,,,-5.871254745,-5.9,,,,,,,
405.3740743,-0.474477895,,,,,,,,,,,,,,,-5.871254745,-5.9,,,,,,,
405.3738708,-0.480063543,,,,,,,,,,,,,,,-5.871254745,-5.9,,,,,,,
405.3738708,-0.480063543,,,,,,,,,,,,,,,-5.86716195,-5.9,,,,,,,
405.3739726,-0.474477895,,,,,,,,,,,,,,,-5.86716195,-5.9,,,,,,,
405.9245504,-3.608546213,,,,,,,,,,,,,,,-5.861400301,-5.9,,,,,,,
405.9245504,-3.608546213,,,,,,,,,,,,,,,-5.861400301,-5.9,,,,,,,
405.9845479,-4.77918022,,,,,,,,,,,,,,,-5.861400301,-5.9,,,,,,,
405.9845479,-4.77918022,,,,,,,,,,,,,,,-5.861400301,-5.9,,,,,,,
404.9964905,-0.961247207,-1.367390104,-3.036481089,,,,,,,,,,,,,-5.860497257,-5.9,,,,,,,
404.9964905,-0.961247207,-1.367390104,-3.036481089,,,,,,,,,,,,,-5.860497257,-5.9,,,,,,,
404.0503235,-1.322087815,-1.467779759,-1.569222763,,,,,,,,,,,,,-5.859472205,-5.9,,,,,,,
404.0503235,-1.248013741,-1.467779759,-1.569222763,,,,,,,,,,,,,-5.857341971,-5.9,,,,,,,
404.0503235,-1.248013741,-1.467779759,-1.569222763,,,,,,,,,,,,,-5.851633844,-5.9,,,,,,,
404.0503235,-1.248013741,-1.467779759,-1.569222763,,,,,,,,,,,,,-5.84679729,-5.8,,,,,,,
406.0792542,-1.260853798,,,,,,,,,,,,,,,-5.84679729,-5.8,,,,,,,
406.0792542,-1.286997588,,,,,,,,,,,,,,,-5.823384704,-5.8,,,,,,,
406.0792542,-1.286997588,,,,,,,,,,,,,,,-5.812175937,-5.8,,,,,,,
404.1127014,-4.335808303,-4.335808303,-4.335808303,-4.335808303,-5.221452387,,,,,,,,,,,-5.807456291,-5.8,,,,,,,
404.1127014,-4.315808303,-4.315808303,-4.315808303,-4.315808303,-5.20478572,,,,,,,,,,,-5.805456946,-5.8,,,,,,,
404.1368103,-1.480087792,-1.480087792,-1.480087792,-1.480087792,-1.480087792,,,,,,,,,,,-5.791506096,-5.8,,,,,,,
404.1368103,-1.480087792,-1.080087792,-1.080087792,-1.080087792,-1.080087792,,,,,,,,,,,-5.791506096,-5.8,,,,,,,
406.1891378,-8.660563807,-8.660563807,-0.982365408,-4.122993772,,,,,,,,,,,,-5.789458854,-5.8,,,,,,,
406.216807,-3.098607071,-4.369481299,,,,,,,,,,,,,,-5.789458854,-5.8,,,,,,,
405.2220459,-0.313969088,-5.679380686,,,,,,,,,,,,,,-5.789458854,-5.8,,,,,,,
406.2253418,-0.317641288,-6.883530628,,,,,,,,,,,,,,-5.789458854,-5.8,,,,,,,
406.2253418,-0.317641288,-6.883530628,,,,,,,,,,,,,,-5.786636668,-5.8,,,,,,,
405.2647095,-5.477676701,,,,,,,,,,,,,,,-5.773215428,-5.8,,,,,,,
405.2647095,-5.477676701,,,,,,,,,,,,,,,-5.770900753,-5.8,,,,,,,
405.2649231,-4.424164458,,,,,,,,,,,,,,,-5.761225401,-5.8,,,,,,,
405.2653198,-0.985785874,,,,,,,,,,,,,,,-5.761225401,-5.8,,,,,,,
405.2646484,0,,,,,,,,,,,,,,,-5.761225401,-5.8,,,,,,,
406.2935588,-1.006035834,,,,,,,,,,,,,,,-5.739249211,-5.7,,,,,,,
406.2935588,-1.006035834,,,,,,,,,,,,,,,-5.739249211,-5.7,,,,,,,
406.2934875,-0.006035834,,,,,,,,,,,,,,,-5.739249211,-5.7,,,,,,,
406.3683472,0,,,,,,,,,,,,,,,-5.739249211,-5.7,,,,,,,
404.6770325,-7.835436448,,,,,,,,,,,,,,,-5.727592428,-5.7,,,,,,,
406.8948873,0,,,,,,,,,,,,,,,-5.727592428,-5.7,,,,,,,
406.9232585,0,,,,,,,,,,,,,,,-5.721242683,-5.7,,,,,,,
405.9241333,-0.601351863,,,,,,,,,,,,,,,-5.721242683,-5.7,,,,,,,
405.9241333,-0.601351863,,,,,,,,,,,,,,,-5.716934668,-5.7,,,,,,,
404.9630127,0,,,,,,,,,,,,,,,-5.716934668,-5.7,,,,,,,
404.9630127,0,,,,,,,,,,,,,,,-5.716934668,-5.7,,,,,,,
404.9709167,-5.39347743,,,,,,,,,,,,,,,-5.716934668,-5.7,,,,,,,
404.9709167,-5.39347743,,,,,,,,,,,,,,,-5.699619381,-5.7,,,,,,,
404.9880676,0,,,,,,,,,,,,,,,-5.699619381,-5.7,,,,,,,
404.9880676,0,,,,,,,,,,,,,,,-5.681220382,-5.7,,,,,,,
406.9911804,0,,,,,,,,,,,,,,,-5.681220382,-5.7,,,,,,,
406.9920553,-4.216515606,,,,,,,,,,,,,,,-5.679380686,-5.7,,,,,,,
406.9920553,-4.095303485,,,,,,,,,,,,,,,-5.67227482,-5.7,,,,,,,
406.9923401,-4.261886519,,,,,,,,,,,,,,,-5.667979499,-5.7,,,,,,,
407.0031128,0,,,,,,,,,,,,,,,-5.653198534,-5.7,,,,,,,
407.0031128,0,,,,,,,,,,,,,,,-5.653198534,-5.7,,,,,,,
405.0401611,0,,,,,,,,,,,,,,,-5.653173442,-5.7,,,,,,,
405.0401611,0,,,,,,,,,,,,,,,-5.653173442,-5.7,,,,,,,
405.0537415,-1.933842736,-8.756001659,,,,,,,,,,,,,,-5.651574075,-5.7,,,,,,,
406.0475464,-2.899156621,-4.57158082,,,,,,,,,,,,,,-5.645590332,-5.6,,,,,,,
407.0559285,-0.509362965,-4.408466458,,,,,,,,,,,,,,-5.645521575,-5.6,,,,,,,
407.0555725,-4.841277605,-1.042093563,,,,,,,,,,,,,,-5.644835753,-5.6,,,,,,,
407.0664266,0,,,,,,,,,,,,,,,-5.643833692,-5.6,,,,,,,
407.0664266,0,,,,,,,,,,,,,,,-5.643833692,-5.6,,,,,,,
407.0664266,0,,,,,,,,,,,,,,,-5.643833692,-5.6,,,,,,,
407.1122945,-2.937543571,-2.971775345,,,,,,,,,,,,,,-5.643833692,-5.6,,,,,,,
407.1154073,-2.877515963,-2.299765601,-2.331466954,,,,,,,,,,,,,-5.639908379,-5.6,,,,,,,
407.1391602,0.292342766,,,,,,,,,,,,,,,-5.639908379,-5.6,,,,,,,
407.1391602,0.292342766,,,,,,,,,,,,,,,-5.638696465,-5.6,,,,,,,
407.2088013,-0.528186267,-4.591568272,,,,,,,,,,,,,,-5.638318641,-5.6,,,,,,,
407.2088013,-0.528186267,-4.591568272,,,,,,,,,,,,,,-5.634616949,-5.6,,,,,,,
407.2282511,-4.928553188,-5.257449732,-7.962246337,,,,,,,,,,,,,-5.634353943,-5.6,,,,,,,
406.268219,-4.894885388,,,,,,,,,,,,,,,-5.632820994,-5.6,,,,,,,
406.268219,-4.894885388,,,,,,,,,,,,,,,-5.622531265,-5.6,,,,,,,
406.268219,-4.894885388,,,,,,,,,,,,,,,-5.622531265,-5.6,,,,,,,
407.2807109,0.018337047,-1.956837231,-2.512104455,,,,,,,,,,,,,-5.622531265,-5.6,,,,,,,
407.2956238,0,,,,,,,,,,,,,,,-5.619840109,-5.6,,,,,,,
407.2956645,0,,,,,,,,,,,,,,,-5.617863168,-5.6,,,,,,,
407.2956136,0,,,,,,,,,,,,,,,-5.615295459,-5.6,,,,,,,
407.2957153,0,,,,,,,,,,,,,,,-5.603051374,-5.6,,,,,,,
407.3156128,-4.803048933,,,,,,,,,,,,,,,-5.601442092,-5.6,,,,,,,
407.316335,0.98310352,0.98310352,,,,,,,,,,,,,,-5.595219855,-5.6,,,,,,,
407.3169556,-0.062004283,-0.01689648,-0.01689648,,,,,,,,,,,,,-5.595219855,-5.6,,,,,,,
407.3317057,0,,,,,,,,,,,,,,,-5.595219855,-5.6,,,,,,,
407.3317057,0,,,,,,,,,,,,,,,-5.595219855,-5.6,,,,,,,
407.3531596,1.016507629,1.016507629,1.016507629,1.016507629,1.016507629,,,,,,,,,,,-5.595219855,-5.6,,,,,,,
407.3531596,1.016507629,1.016507629,1.016507629,1.016507629,1.016507629,,,,,,,,,,,-5.59521903,-5.6,,,,,,,
407.3532715,-0.01995459,-0.01995459,-0.01995459,-0.01995459,-0.01995459,,,,,,,,,,,-5.59520038,-5.6,,,,,,,
407.3531596,1.016507629,1.016507629,1.016507629,1.016507629,1.016507629,,,,,,,,,,,-5.594995442,-5.6,,,,,,,
407.3532715,-0.01995459,-0.01995459,-0.01995459,-0.01995459,-0.01995459,,,,,,,,,,,-5.594099207,-5.6,,,,,,,
407.3768107,0,,,,,,,,,,,,,,,-5.590834705,-5.6,,,,,,,
407.3894145,0,,,,,,,,,,,,,,,-5.590834705,-5.6,,,,,,,
407.3893229,0,,,,,,,,,,,,,,,-5.590834705,-5.6,,,,,,,
407.3899028,0,,,,,,,,,,,,,,,-5.590834705,-5.6,,,,,,,
407.4255066,0,,,,,,,,,,,,,,,-5.588071451,-5.6,,,,,,,
405.9241028,-0.011495489,,,,,,,,,,,,,,,-5.587348044,-5.6,,,,,,,
405.9241028,-0.011495489,,,,,,,,,,,,,,,-5.587348044,-5.6,,,,,,,
407.9931742,0,,,,,,,,,,,,,,,-5.57740363,-5.6,,,,,,,
406.0471802,-0.560744166,-8.224744993,,,,,,,,,,,,,,-5.57740363,-5.6,,,,,,,
406.0471802,-0.560744166,-8.224744993,,,,,,,,,,,,,,-5.577158004,-5.6,,,,,,,
406.0471802,-0.560744166,-8.224744993,,,,,,,,,,,,,,-5.577158004,-5.6,,,,,,,
408.0635173,-0.923672365,-3.396357332,,,,,,,,,,,,,,-5.576161015,-5.6,,,,,,,
408.0631714,-1.063509661,-3.149731697,,,,,,,,,,,,,,-5.576161015,-5.6,,,,,,,
408.0631714,-1.094848692,-3.144033692,,,,,,,,,,,,,,-5.57487364,-5.6,,,,,,,
408.063446,-0.245523901,-0.982853912,,,,,,,,,,,,,,-5.573584348,-5.6,,,,,,,
408.0631714,-1.094848692,-3.144033692,,,,,,,,,,,,,,-5.573584348,-5.6,,,,,,,
408.0631714,-1.094848692,-3.144033692,,,,,,,,,,,,,,-5.573584348,-5.6,,,,,,,
408.0766195,-4.735585396,-1.064998848,,,,,,,,,,,,,,-5.573584348,-5.6,,,,,,,
408.0785929,-0.007027511,-0.007027511,,,,,,,,,,,,,,-5.573584348,-5.6,,,,,,,
408.1783447,-4.294196346,,,,,,,,,,,,,,,-5.573584348,-5.6,,,,,,,
408.1801351,0,,,,,,,,,,,,,,,-5.572748958,-5.6,,,,,,,
408.1802673,0,,,,,,,,,,,,,,,-5.567808595,-5.6,,,,,,,
408.2176107,0,,,,,,,,,,,,,,,-5.567808595,-5.6,,,,,,,
408.2744446,-8.765693891,-10.14357537,,,,,,,,,,,,,,-5.567808595,-5.6,,,,,,,
407.2708435,-5.67227482,-8.458556049,,,,,,,,,,,,,,-5.566577663,-5.6,,,,,,,
408.2751973,0.019401467,0.019401467,,,,,,,,,,,,,,-5.566577663,-5.6,,,,,,,
408.2751973,0.019401467,0.019401467,,,,,,,,,,,,,,-5.566577663,-5.6,,,,,,,
407.2957153,0,,,,,,,,,,,,,,,-5.565018057,-5.6,,,,,,,
408.2990316,-6.440540811,,,,,,,,,,,,,,,-5.565018057,-5.6,,,,,,,
408.2990723,-6.950030501,,,,,,,,,,,,,,,-5.565018057,-5.6,,,,,,,
408.2990723,-6.950030501,,,,,,,,,,,,,,,-5.56373137,-5.6,,,,,,,
408.3024089,-0.020014031,,,,,,,,,,,,,,,-5.56373137,-5.6,,,,,,,
408.3566284,-0.031767811,-0.031767811,-0.031767811,-0.031767811,-0.031767811,,,,,,,,,,,-5.558030625,-5.6,,,,,,,
408.3838196,0,,,,,,,,,,,,,,,-5.558030625,-5.6,,,,,,,
408.3838196,0,,,,,,,,,,,,,,,-5.558030625,-5.6,,,,,,,
407.3895569,0,,,,,,,,,,,,,,,-5.55607662,-5.6,,,,,,,
407.3896179,0,,,,,,,,,,,,,,,-5.55607662,-5.6,,,,,,,
407.3895569,0,,,,,,,,,,,,,,,-5.54980281,-5.5,,,,,,,
408.672699,-5.005446135,,,,,,,,,,,,,,,-5.549375135,-5.5,,,,,,,
406.894928,0,,,,,,,,,,,,,,,-5.548555,-5.5,,,,,,,
408.9107259,-4.323942041,,,,,,,,,,,,,,,-5.544274848,-5.5,,,,,,,
406.9278259,-2.948390683,,,,,,,,,,,,,,,-5.536666749,-5.5,,,,,,,
406.9687805,0,,,,,,,,,,,,,,,-5.536666749,-5.5,,,,,,,
406.9849243,0,,,,,,,,,,,,,,,-5.536666749,-5.5,,,,,,,
406.9911804,0,,,,,,,,,,,,,,,-5.526224034,-5.5,,,,,,,
408.994456,0,,,,,,,,,,,,,,,-5.519994534,-5.5,,,,,,,
408.9947001,0,,,,,,,,,,,,,,,-5.519994534,-5.5,,,,,,,
408.9945679,0,,,,,,,,,,,,,,,-5.513906582,-5.5,,,,,,,
408.993988,0,,,,,,,,,,,,,,,-5.509715695,-5.5,,,,,,,
408.9949849,0,,,,,,,,,,,,,,,-5.500434953,-5.5,,,,,,,
408.9949849,0,,,,,,,,,,,,,,,-5.500434953,-5.5,,,,,,,
409.0103251,-3.817442077,-8.334049878,,,,,,,,,,,,,,-5.500434953,-5.5,,,,,,,
409.0103251,-3.817442077,-8.365795909,,,,,,,,,,,,,,-5.495845773,-5.5,,,,,,,
407.055542,-4.463029938,-1.096246007,,,,,,,,,,,,,,-5.489162113,-5.5,,,,,,,
407.055542,-4.522858998,-1.104793016,,,,,,,,,,,,,,-5.481707072,-5.5,,,,,,,
407.055542,-4.522858998,-1.104793016,,,,,,,,,,,,,,-5.481707072,-5.5,,,,,,,
408.063446,-0.899516816,-0.903553648,,,,,,,,,,,,,,-5.477676701,-5.5,,,,,,,
409.2172953,0,,,,,,,,,,,,,,,-5.477676701,-5.5,,,,,,,
409.2212931,-4.595219855,,,,,,,,,,,,,,,-5.47391639,-5.5,,,,,,,
409.2379557,-3.602917411,-4.145096213,,,,,,,,,,,,,,-5.47391639,-5.5,,,,,,,
409.2750549,-4.795388146,,,,,,,,,,,,,,,-5.47391639,-5.5,,,,,,,
409.2750549,-4.795388146,,,,,,,,,,,,,,,-5.470049813,-5.5,,,,,,,
409.2964376,-2.470624465,-2.470624465,-2.470624465,-2.470624465,-2.470624465,,,,,,,,,,,-5.470049813,-5.5,,,,,,,
409.2964376,-2.470624465,-2.470624465,-2.470624465,-2.470624465,-2.470624465,,,,,,,,,,,-5.470049813,-5.5,,,,,,,
409.3114624,-0.026458507,-0.026458507,-0.026458507,,,,,,,,,,,,,-5.469377574,-5.5,,,,,,,
409.3114319,0.019844746,0.019844746,0.019844746,,,,,,,,,,,,,-5.458189987,-5.5,,,,,,,
409.3114624,-0.026458507,-0.026458507,-0.026458507,,,,,,,,,,,,,-5.451263323,-5.5,,,,,,,
409.3115438,0.018785088,0.018785088,0.018785088,,,,,,,,,,,,,-5.451263323,-5.5,,,,,,,
409.3320109,0,,,,,,,,,,,,,,,-5.451263323,-5.5,,,,,,,
409.3323263,0,,,,,,,,,,,,,,,-5.449312398,-5.4,,,,,,,
409.3320109,0,,,,,,,,,,,,,,,-5.448316002,-5.4,,,,,,,
409.3323263,0,,,,,,,,,,,,,,,-5.446152643,-5.4,,,,,,,
409.3320109,0,,,,,,,,,,,,,,,-5.443400673,-5.4,,,,,,,
409.3476054,1.018626351,,,,,,,,,,,,,,,-5.43829844,-5.4,,,,,,,
409.3477885,1.018643391,,,,,,,,,,,,,,,-5.41530785,-5.4,,,,,,,
409.3688965,1.018887291,1.018887291,1.018887291,,,,,,,,,,,,,-5.409959144,-5.4,,,,,,,
409.3688965,0.018887291,0.018887291,0.018887291,,,,,,,,,,,,,-5.407041949,-5.4,,,,,,,
409.3688965,0.018887291,0.018887291,0.018887291,,,,,,,,,,,,,-5.407041949,-5.4,,,,,,,
409.4052836,-0.067118664,-0.067118664,,,,,,,,,,,,,,-5.406380167,-5.4,,,,,,,
409.405304,-1.023141584,-1.023141584,,,,,,,,,,,,,,-5.404754981,-5.4,,,,,,,
409.4052836,-0.067118664,-0.067118664,,,,,,,,,,,,,,-5.39347743,-5.4,,,,,,,
408.6727905,-4.845243726,,,,,,,,,,,,,,,-5.39347743,-5.4,,,,,,,
408.6727905,-5.345243726,,,,,,,,,,,,,,,-5.385347302,-5.4,,,,,,,
408.9107361,-3.497010987,,,,,,,,,,,,,,,-5.385347302,-5.4,,,,,,,
408.9107361,-3.163677654,,,,,,,,,,,,,,,-5.377608181,-5.4,,,,,,,
407.9211121,-1.020238009,,,,,,,,,,,,,,,-5.374042973,-5.4,,,,,,,
407.9211121,-0.020238009,,,,,,,,,,,,,,,-5.374042973,-5.4,,,,,,,
409.9851685,0,,,,,,,,,,,,,,,-5.371877917,-5.4,,,,,,,
408.063446,-0.924608581,-0.98645801,,,,,,,,,,,,,,-5.371877917,-5.4,,,,,,,
408.063446,-0.924608581,-1.063381086,,,,,,,,,,,,,,-5.371877917,-5.4,,,,,,,
408.063446,-0.924608581,-1.063381086,,,,,,,,,,,,,,-5.371877917,-5.4,,,,,,,
408.063446,-0.924608581,-1.063381086,,,,,,,,,,,,,,-5.371877917,-5.4,,,,,,,
408.063446,-0.924608581,-1.063381086,,,,,,,,,,,,,,-5.371877917,-5.4,,,,,,,
410.1533305,0.590838651,,,,,,,,,,,,,,,-5.361381386,-5.4,,,,,,,
410.1533305,0.590838651,,,,,,,,,,,,,,,-5.351730154,-5.4,,,,,,,
410.1606344,-0.474209647,-0.474209647,-0.474209647,-0.474209647,-0.474209647,-0.474209647,-0.474209647,,,,,,,,,-5.351730154,-5.4,,,,,,,
410.2997131,0.015367954,0.015367954,0.015367954,0.015367954,0.015367954,,,,,,,,,,,-5.351730154,-5.4,,,,,,,
409.2964783,-2.856540566,-2.856540566,-2.856540566,-2.856540566,-2.856540566,,,,,,,,,,,-5.348273151,-5.3,,,,,,,
409.3114014,-0.980155254,-0.980155254,-0.980155254,,,,,,,,,,,,,-5.345243726,-5.3,,,,,,,
409.3114929,-0.980184293,-0.980184293,-0.980184293,,,,,,,,,,,,,-5.344257058,-5.3,,,,,,,
409.3114014,1.019844746,1.019844746,1.019844746,,,,,,,,,,,,,-5.343718179,-5.3,,,,,,,
410.314443,-0.981863097,-0.981863097,-0.981863097,,,,,,,,,,,,,-5.343718179,-5.3,,,,,,,
410.3511251,1.01704441,-5.267248806,-5.267248806,,,,,,,,,,,,,-5.341739022,-5.3,,,,,,,
409.3476257,1.01860953,,,,,,,,,,,,,,,-5.341739022,-5.3,,,,,,,
410.3721517,0.01584383,0.01584383,0.01584383,,,,,,,,,,,,,-5.341739022,-5.3,,,,,,,
410.3994446,0,,,,,,,,,,,,,,,-5.338734122,-5.3,,,,,,,
410.3997091,-4.075656131,-4.075656131,-3.883452391,,,,,,,,,,,,,-5.338734122,-5.3,,,,,,,
410.4096985,0,,,,,,,,,,,,,,,-5.332387491,-5.3,,,,,,,
410.4099223,0,,,,,,,,,,,,,,,-5.325403039,-5.3,,,,,,,
409.4051514,0.018536321,0.018536321,,,,,,,,,,,,,,-5.319193447,-5.3,,,,,,,
409.405304,0.017301611,0.017301611,,,,,,,,,,,,,,-5.319193447,-5.3,,,,,,,
409.4051514,0.018536321,0.018536321,,,,,,,,,,,,,,-5.310857597,-5.3,,,,,,,
410.6707153,0,,,,,,,,,,,,,,,-5.309159109,-5.3,,,,,,,
408.6727905,-5.348273151,,,,,,,,,,,,,,,-5.308725139,-5.3,,,,,,,
408.8918762,0,,,,,,,,,,,,,,,-5.303471697,-5.3,,,,,,,
408.910614,-2.472665171,,,,,,,,,,,,,,,-5.296562605,-5.3,,,,,,,
408.9107361,-4.427237733,,,,,,,,,,,,,,,-5.296562605,-5.3,,,,,,,
410.9161784,0,,,,,,,,,,,,,,,-5.290245008,-5.3,,,,,,,
410.9161784,0,,,,,,,,,,,,,,,-5.287926121,-5.3,,,,,,,
408.9944153,0,,,,,,,,,,,,,,,-5.285333326,-5.3,,,,,,,
408.9944153,0,,,,,,,,,,,,,,,-5.285333326,-5.3,,,,,,,
408.9944153,0,,,,,,,,,,,,,,,-5.279914647,-5.3,,,,,,,
408.9948425,0,,,,,,,,,,,,,,,-5.279905888,-5.3,,,,,,,
408.9944153,0,,,,,,,,,,,,,,,-5.279774003,-5.3,,,,,,,
411.0080668,-8.473413615,,,,,,,,,,,,,,,-5.279774003,-5.3,,,,,,,
409.0106201,-6.510978054,,,,,,,,,,,,,,,-5.276332731,-5.3,,,,,,,
411.0268656,-4.92019451,,,,,,,,,,,,,,,-5.276332731,-5.3,,,,,,,
411.0268656,-5.0759742,,,,,,,,,,,,,,,-5.276098887,-5.3,,,,,,,
409.0524902,0,,,,,,,,,,,,,,,-5.276098887,-5.3,,,,,,,
409.0524902,0,,,,,,,,,,,,,,,-5.27557347,-5.3,,,,,,,
411.1087036,0,,,,,,,,,,,,,,,-5.273114939,-5.3,,,,,,,
411.1088765,0,,,,,,,,,,,,,,,-5.271915036,-5.3,,,,,,,
411.1088257,0,,,,,,,,,,,,,,,-5.267248806,-5.3,,,,,,,
411.1087036,0,,,,,,,,,,,,,,,-5.267248806,-5.3,,,,,,,
411.1086222,0,,,,,,,,,,,,,,,-5.266941534,-5.3,,,,,,,
411.1087036,0,,,,,,,,,,,,,,,-5.261402585,-5.3,,,,,,,
411.1549581,0,,,,,,,,,,,,,,,-5.260500274,-5.3,,,,,,,
411.1708984,-0.366367541,-0.701047172,-0.981521651,-5.043920914,-4.806950685,,,,,,,,,,,-5.257449732,-5.3,,,,,,,
411.1708984,-0.233034207,-0.634380506,-0.981521651,-5.043920914,-4.806950685,,,,,,,,,,,-5.247747509,-5.2,,,,,,,
411.1961772,-2.399962381,-2.399962381,,,,,,,,,,,,,,-5.247747509,-5.2,,,,,,,
411.2172241,-0.495187622,-4.567596328,,,,,,,,,,,,,,-5.242479388,-5.2,,,,,,,
411.230245,-4.454297086,-6.242749471,-1.008537876,,,,,,,,,,,,,-5.241439218,-5.2,,,,,,,
411.2330933,0.492552356,-2.296788985,-2.296788985,-4.848817445,,,,,,,,,,,,-5.239397604,-5.2,,,,,,,
411.2423299,0,,,,,,,,,,,,,,,-5.239397604,-5.2,,,,,,,
411.2423299,0,,,,,,,,,,,,,,,-5.230142006,-5.2,,,,,,,
411.2542419,-0.01995459,,,,,,,,,,,,,,,-5.230142006,-5.2,,,,,,,
411.2672221,-0.068079504,,,,,,,,,,,,,,,-5.230142006,-5.2,,,,,,,
411.2901306,1.018980141,-0.981019859,,,,,,,,,,,,,,-5.228675035,-5.2,,,,,,,
411.2905579,0.351524552,-0.981808781,,,,,,,,,,,,,,-5.223934707,-5.2,,,,,,,
411.2908325,1.016398677,-2.949250546,,,,,,,,,,,,,,-5.22234556,-5.2,,,,,,,
410.3148193,-0.980324265,-0.980324265,-0.980324265,,,,,,,,,,,,,-5.22234556,-5.2,,,,,,,
410.3148193,1.019675735,1.019675735,1.019675735,,,,,,,,,,,,,-5.221452387,-5.2,,,,,,,
410.3148193,1.019675735,1.019675735,1.019675735,,,,,,,,,,,,,-5.220306425,-5.2,,,,,,,
410.3148193,1.019675735,1.019675735,1.019675735,,,,,,,,,,,,,-5.218681088,-5.2,,,,,,,
411.3481852,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,-1.01689648,,-5.213309336,-5.2,,,,,,,
411.3481852,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,-0.01689648,,-5.213309336,-5.2,,,,,,,
411.359314,0.700319463,0.700319463,0.700319463,0.700319463,0.128890891,,,,,,,,,,,-5.213309336,-5.2,,,,,,,
411.3629761,-0.029906439,-0.029906439,-0.029906439,-0.029906439,,,,,,,,,,,,-5.213309336,-5.2,,,,,,,
411.3629761,-0.029906439,-0.029906439,-0.029906439,-0.029906439,,,,,,,,,,,,-5.209922664,-5.2,,,,,,,
