mz,rt,X100_300_Neg_jgu1.mzXML,X100_300_Neg_jgu2.mzXML,X100_300_Neg_jgw1.mzXML,X100_300_Neg_jgw2.mzXML,X100_300_Neg_nju1.mzXML,X100_300_Neg_nju2.mzXML,X100_300_Neg_njw1.mzXML,X100_300_Neg_njw2.mzXML,X100_300_Neg_oju2.mzXML,X100_300_Neg_ojw1.mzXML,formula.pred,SMILES,allscore,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCOC(=O)CCCCCCC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCCC(=O)OCCCCCC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCCCCCOC(=O)C(C)C,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCCCCCCCC(=O)OC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCC(CC)COC(=O)C(CC)CCCC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCCCCCC(CC)C(O)=O,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCC(CCCCCC)C(O)=O,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCCCCCCC(C)C(O)=O,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCC(CC)C(O)C(=O)C(CC)CCCC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CC(C)CCCCCCCCCCCCC(O)=O,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCCCOC(=O)CCCCC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCCCCC(=O)OCC(C)C,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCC(O)(CCCC)C(=O)CCCC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCCCCCCCCCCCC(=O)OC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCC\C=C/CCCCCCCC(OC)OC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CC/C=C/CCCCCCCCCC(OC)OC,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCC(C)(C)C(=O)OCC[C@H](C)CCCC(C)C,0,
291.2097575,8.499816667,1435845.656,1529761.156,1657847.656,2188848.156,4182389.906,5298405.406,3720415.906,5246980.406,2523063.656,3229097.25,C16H32O2,CCCCC[C@@H](CCC)CC[C@H](CC)CC(O)=O,0,
292.0445862,4.690766667,100,100,100,100,1681481.75,2311418.25,2548397.75,2349094.75,100,1736368.375,C9H21O2PS2,CCCCCO[P](S)(=S)OCC(C)C,0,
292.0445862,4.690766667,100,100,100,100,1681481.75,2311418.25,2548397.75,2349094.75,100,1736368.375,C9H21O2PS2,CC(C)CC(C)O[P](S)(=S)OC(C)C,0,
292.0728658,4.2553,100,100,100,100,2943997.25,835519.3125,1524122,815521,165450.7813,459737.375,C16H11N3O3,[O-][N+](=O)c1ccc(N\N=C\2C=CC(=O)c3ccccc23)cc1,0,
292.0728658,4.2553,100,100,100,100,2943997.25,835519.3125,1524122,815521,165450.7813,459737.375,C16H11N3O3,[O-][N+](=O)c1ccccc1N\N=C2/C(=O)C=Cc3ccccc23,0,
292.0728658,4.2553,100,100,100,100,2943997.25,835519.3125,1524122,815521,165450.7813,459737.375,C16H11N3O3,[O-][N+](=O)c1ccc(N\N=C2/C(=O)C=Cc3ccccc23)cc1,0,
292.0728658,4.2553,100,100,100,100,2943997.25,835519.3125,1524122,815521,165450.7813,459737.375,C16H11N3O3,[O-][N+](=O)c1cccc(N\N=C2/C(=O)C=Cc3ccccc23)c1,0,
292.0728658,4.2553,100,100,100,100,2943997.25,835519.3125,1524122,815521,165450.7813,459737.375,C18H12N2,c1ccc(cc1)c2cc3cccnc3c4ncccc24,0,
292.0733337,4.22595,100,100,100,100,2943997.25,3367244.75,1524122,1791598.625,165450.7813,459737.375,C16H11N3O3,[O-][N+](=O)c1ccc(N\N=C\2C=CC(=O)c3ccccc23)cc1,0,
292.0733337,4.22595,100,100,100,100,2943997.25,3367244.75,1524122,1791598.625,165450.7813,459737.375,C16H11N3O3,[O-][N+](=O)c1ccccc1N\N=C2/C(=O)C=Cc3ccccc23,0,
292.0733337,4.22595,100,100,100,100,2943997.25,3367244.75,1524122,1791598.625,165450.7813,459737.375,C16H11N3O3,[O-][N+](=O)c1ccc(N\N=C2/C(=O)C=Cc3ccccc23)cc1,0,
292.0733337,4.22595,100,100,100,100,2943997.25,3367244.75,1524122,1791598.625,165450.7813,459737.375,C16H11N3O3,[O-][N+](=O)c1cccc(N\N=C2/C(=O)C=Cc3ccccc23)c1,0,
292.1051941,6.063266667,1291234.745,945873.3701,1329727.87,1040634.995,247361.9326,283032.9639,443867.6514,496105.4639,8898098.87,4643783,C14H17ClN4O,[H+].[Cl-].CCOc1ccc(cc1)N=Nc2ccc(N)cc2N,0,
292.1051941,6.063266667,1291234.745,945873.3701,1329727.87,1040634.995,247361.9326,283032.9639,443867.6514,496105.4639,8898098.87,4643783,C11H20N2O5S,CCN(CCO)c1ccc(N)c(C)c1.O[S](O)(=O)=O,0,
292.1051941,6.063266667,1291234.745,945873.3701,1329727.87,1040634.995,247361.9326,283032.9639,443867.6514,496105.4639,8898098.87,4643783,C11H20N2O5S,CCN(CCO)c1ccc(N)c(C)c1.O[S](O)(=O)=O,0,
293.0764567,4.4323,100,100,100,100,100,142608.375,145388.2656,134700.3438,100,100,C15H15ClO,CC(C)c1ccc(Oc2cccc(Cl)c2)cc1,0,
293.0764567,4.4323,100,100,100,100,100,142608.375,145388.2656,134700.3438,100,100,C16H11N3O3,[O-][N+](=O)c1ccc(N\N=C\2C=CC(=O)c3ccccc23)cc1,0,
293.0764567,4.4323,100,100,100,100,100,142608.375,145388.2656,134700.3438,100,100,C16H11N3O3,[O-][N+](=O)c1ccccc1N\N=C2/C(=O)C=Cc3ccccc23,0,
293.0764567,4.4323,100,100,100,100,100,142608.375,145388.2656,134700.3438,100,100,C16H11N3O3,[O-][N+](=O)c1ccc(N\N=C2/C(=O)C=Cc3ccccc23)cc1,0,
293.0764567,4.4323,100,100,100,100,100,142608.375,145388.2656,134700.3438,100,100,C16H11N3O3,[O-][N+](=O)c1cccc(N\N=C2/C(=O)C=Cc3ccccc23)c1,0,
293.0931905,6.23485,386224.875,537758.125,477844,514103.375,371046.875,368379.5313,1134296.875,943960.5625,876184.5625,631878.875,C17H14N2O3,O=C1NC(=O)N(Cc2ccccc2)C(=O)C1c3ccccc3,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,411457.3658,217191.8438,C14H26O4,CCCCOC(=O)CCCCC(=O)OCCCC,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,411457.3658,217191.8438,C14H26O4,CC(C)COC(=O)CCCCC(=O)OCC(C)C,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,411457.3658,217191.8438,C14H26O4,COC(=O)CCCCCCCCCCC(=O)OC,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,411457.3658,217191.8438,C14H26O4,CCOC(OCC)\C=C\C=C\C(OCC)OCC,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,411457.3658,217191.8438,C14H26O4,CC(=O)OCCCCCCCCCCOC(C)=O,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,411457.3658,217191.8438,C14H26O4,CC(C)COC(=O)CCCCC(=O)OCC(C)C,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,404061.397,360642.375,C14H26O4,CCCCOC(=O)CCCCC(=O)OCCCC,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,404061.397,360642.375,C14H26O4,CC(C)COC(=O)CCCCC(=O)OCC(C)C,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,404061.397,360642.375,C14H26O4,COC(=O)CCCCCCCCCCC(=O)OC,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,404061.397,360642.375,C14H26O4,CCOC(OCC)\C=C\C=C\C(OCC)OCC,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,404061.397,360642.375,C14H26O4,CC(=O)OCCCCCCCCCCOC(C)=O,0,
293.1529236,6.377716667,100,100,100,100,100,100,100,100,404061.397,360642.375,C14H26O4,CC(C)COC(=O)CCCCC(=O)OCC(C)C,0,
293.2126465,7.010733333,879392,100,100,100,100,100,100,100,100,485944.5313,C18H30O3,C=CCCCCCCCCCCCCC1CC(=O)OC1=O,0,
293.2126465,7.010733333,879392,100,100,100,100,100,100,100,100,485944.5313,C18H30O3,CCCCCCCCCCCCC=C.O=C1OC(=O)C=C1,0,
293.2127991,7.243166667,100,100,100,100,2574866.75,3374588.75,100,100,100,2975301.75,C18H30O3,C=CCCCCCCCCCCCCC1CC(=O)OC1=O,0,
293.2127991,7.243166667,100,100,100,100,2574866.75,3374588.75,100,100,100,2975301.75,C18H30O3,CCCCCCCCCCCCC=C.O=C1OC(=O)C=C1,0,
294.0440674,6.4352,100,100,100,100,144804.875,151192.8438,287561.2188,278941.2188,100,188972.9531,C13H13NO5S,Cc1ccc(cc1)[S](O)(=O)=O.OC(=O)c2cccnc2,0,
294.0440674,6.4352,100,100,100,100,144804.875,151192.8438,287561.2188,278941.2188,100,188972.9531,C12H11NO3S,Nc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,0,
294.0440674,6.4352,100,100,100,100,144804.875,151192.8438,287561.2188,278941.2188,100,188972.9531,C12H11NO3S,Nc1cccc(O[S](=O)(=O)c2ccccc2)c1,0,
294.0440674,6.4352,100,100,100,100,144804.875,151192.8438,287561.2188,278941.2188,100,188972.9531,C12H11NO3S,Nc1ccccc1[S](=O)(=O)Oc2ccccc2,0,
294.0440877,6.4352,100,100,100,100,493485.5625,424664.3125,1015570.25,931634.5,100,565653.0625,C13H13NO5S,Cc1ccc(cc1)[S](O)(=O)=O.OC(=O)c2cccnc2,0,
294.0440877,6.4352,100,100,100,100,493485.5625,424664.3125,1015570.25,931634.5,100,565653.0625,C12H11NO3S,Nc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,0,
294.0440877,6.4352,100,100,100,100,493485.5625,424664.3125,1015570.25,931634.5,100,565653.0625,C12H11NO3S,Nc1cccc(O[S](=O)(=O)c2ccccc2)c1,0,
294.0440877,6.4352,100,100,100,100,493485.5625,424664.3125,1015570.25,931634.5,100,565653.0625,C12H11NO3S,Nc1ccccc1[S](=O)(=O)Oc2ccccc2,0,
294.0733643,5.836466667,265021.3604,310321.5479,284776.0166,245458.2041,100,100,100,100,100,100,C14H14N2O3,COc1ccc([N-][N+](=O)c2ccc(OC)cc2)cc1,0,
294.0733643,5.836466667,265021.3604,310321.5479,284776.0166,245458.2041,100,100,100,100,100,100,C14H14N2O3,C(Oc1c(c(c([N-][N+](=O)c2c(c(c(OC([2H])([2H])[2H])c(c2[2H])[2H])[2H])[2H])c(c1[2H])[2H])[2H])[2H])([2H])([2H])[2H],0,
294.0734253,5.81505,2009800.017,2323071.017,2295100.267,2475474.267,100,100,100,100,100,100,C14H14N2O3,COc1ccc([N-][N+](=O)c2ccc(OC)cc2)cc1,0,
294.0734253,5.81505,2009800.017,2323071.017,2295100.267,2475474.267,100,100,100,100,100,100,C14H14N2O3,C(Oc1c(c(c([N-][N+](=O)c2c(c(c(OC([2H])([2H])[2H])c(c2[2H])[2H])[2H])[2H])c(c1[2H])[2H])[2H])[2H])([2H])([2H])[2H],0,
294.1099752,3.1029,829743.25,799398.8125,614432.4375,672310.3125,100,100,100,100,100,100,C15H18N2O2,Nc1cccc(NCC(O)COc2ccccc2)c1,0,
294.1558228,0.995538333,100,100,1637194.375,2936821,100,100,100,100,100,100,C14H26O4,CCCCOC(=O)CCCCC(=O)OCCCC,0,
294.1558228,0.995538333,100,100,1637194.375,2936821,100,100,100,100,100,100,C14H26O4,CC(C)COC(=O)CCCCC(=O)OCC(C)C,0,
294.1558228,0.995538333,100,100,1637194.375,2936821,100,100,100,100,100,100,C14H26O4,COC(=O)CCCCCCCCCCC(=O)OC,0,
294.1558228,0.995538333,100,100,1637194.375,2936821,100,100,100,100,100,100,C14H26O4,CCOC(OCC)\C=C\C=C\C(OCC)OCC,0,
294.1558228,0.995538333,100,100,1637194.375,2936821,100,100,100,100,100,100,C14H26O4,CC(=O)OCCCCCCCCCCOC(C)=O,0,
294.1558228,0.995538333,100,100,1637194.375,2936821,100,100,100,100,100,100,C14H26O4,CC(C)COC(=O)CCCCC(=O)OCC(C)C,0,
294.1838481,5.520833333,100,100,100,100,100,100,1073127.92,100,110527.3105,100,C14H29NO3,CCCCCCCCCC(=O)N(CCO)CCO,0,
294.1838481,5.520833333,100,100,100,100,100,100,1073127.92,100,110527.3105,100,C14H29NO3,CCCCCCCCCC(O)=O.C1COCCN1,0,
294.1838481,5.520833333,100,100,100,100,100,100,1073127.92,100,110527.3105,100,C14H29NO3,CC(C)CCCCCOCCCNCCC(O)=O,0,
294.1842957,5.521733333,199894.5303,203484.3115,245567.7959,460754.6397,100,110758.9522,430564.7334,960504.7964,100,48875.42188,C14H29NO3,CCCCCCCCCC(=O)N(CCO)CCO,0,
294.1842957,5.521733333,199894.5303,203484.3115,245567.7959,460754.6397,100,110758.9522,430564.7334,960504.7964,100,48875.42188,C14H29NO3,CCCCCCCCCC(O)=O.C1COCCN1,0,
294.1842957,5.521733333,199894.5303,203484.3115,245567.7959,460754.6397,100,110758.9522,430564.7334,960504.7964,100,48875.42188,C14H29NO3,CC(C)CCCCCOCCCNCCC(O)=O,0,
294.1842957,5.521733333,525957.4834,303791.6084,545303.1709,908901.1709,100,190990.3428,867928.9209,1973619.858,141683.0459,140402.25,C14H29NO3,CCCCCCCCCC(=O)N(CCO)CCO,0,
294.1842957,5.521733333,525957.4834,303791.6084,545303.1709,908901.1709,100,190990.3428,867928.9209,1973619.858,141683.0459,140402.25,C14H29NO3,CCCCCCCCCC(O)=O.C1COCCN1,0,
294.1842957,5.521733333,525957.4834,303791.6084,545303.1709,908901.1709,100,190990.3428,867928.9209,1973619.858,141683.0459,140402.25,C14H29NO3,CC(C)CCCCCOCCCNCCC(O)=O,0,
294.1843465,5.521733333,978460.8584,592832.9209,1571375.358,608462.7959,216584.7334,460080.2647,737182.2959,2959899.108,407428.3897,81789.5625,C14H29NO3,CCCCCCCCCC(=O)N(CCO)CCO,0,
294.1843465,5.521733333,978460.8584,592832.9209,1571375.358,608462.7959,216584.7334,460080.2647,737182.2959,2959899.108,407428.3897,81789.5625,C14H29NO3,CCCCCCCCCC(O)=O.C1COCCN1,0,
294.1843465,5.521733333,978460.8584,592832.9209,1571375.358,608462.7959,216584.7334,460080.2647,737182.2959,2959899.108,407428.3897,81789.5625,C14H29NO3,CC(C)CCCCCOCCCNCCC(O)=O,0,
294.1843465,5.521733333,1551664.358,1246302.108,1798954.358,2742425.608,366085.5147,767231.6084,3690943.608,6335495.358,792975.3584,402705.4063,C14H29NO3,CCCCCCCCCC(=O)N(CCO)CCO,0,
294.1843465,5.521733333,1551664.358,1246302.108,1798954.358,2742425.608,366085.5147,767231.6084,3690943.608,6335495.358,792975.3584,402705.4063,C14H29NO3,CCCCCCCCCC(O)=O.C1COCCN1,0,
294.1843465,5.521733333,1551664.358,1246302.108,1798954.358,2742425.608,366085.5147,767231.6084,3690943.608,6335495.358,792975.3584,402705.4063,C14H29NO3,CC(C)CCCCCOCCCNCCC(O)=O,0,
294.8545227,5.757983333,2275249.817,2261404.317,2197087.317,2387959.817,100,100,100,100,100,100,C6Cl4O2,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,0,
294.8545227,5.757983333,2275249.817,2261404.317,2197087.317,2387959.817,100,100,100,100,100,100,C6Cl4O2,ClC1=C(Cl)C(=O)C(=O)C(=C1Cl)Cl,0,
295.0477905,6.38015,100,162901.2022,100,100,1766963.718,1731532.218,2148792.343,2800605.093,996344.9678,954023.3125,C13H13NO5S,Cc1ccc(cc1)[S](O)(=O)=O.OC(=O)c2cccnc2,0,
295.0477905,6.38015,100,162901.2022,100,100,1766963.718,1731532.218,2148792.343,2800605.093,996344.9678,954023.3125,C12H11NO3S,Nc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,0,
295.0477905,6.38015,100,162901.2022,100,100,1766963.718,1731532.218,2148792.343,2800605.093,996344.9678,954023.3125,C12H11NO3S,Nc1cccc(O[S](=O)(=O)c2ccccc2)c1,0,
295.0477905,6.38015,100,162901.2022,100,100,1766963.718,1731532.218,2148792.343,2800605.093,996344.9678,954023.3125,C12H11NO3S,Nc1ccccc1[S](=O)(=O)Oc2ccccc2,0,
295.1128235,3.045583333,111704.2031,100,100,100,100,100,100,100,100,100,C22H16O,Cc1ccc2cc3ccc(C)c4Oc5ccccc5c(c2c1)c34,0,
295.1128235,3.045583333,111704.2031,100,100,100,100,100,100,100,100,100,C22H18O2,O=C(CC(C(=O)c1ccccc1)c2ccccc2)c3ccccc3,0,
296.1871745,10.84783333,100,100170.5859,166696.2188,180930.5313,100,100,100,100,586914.6875,2927598.5,C16H29NO5,CCCCCCCCCCCC(=O)N(CC(O)=O)CC(O)=O,0,
296.1871745,10.84783333,100,100170.5859,166696.2188,180930.5313,100,100,100,100,586914.6875,2927598.5,C16H27NO4,CCCCCCCCCCC[C@H]1CC(=O)C(=C1[N+]([O-])=O)O,0,
296.1871745,10.84783333,100,100170.5859,166696.2188,180930.5313,100,100,100,100,586914.6875,2927598.5,C18H28O,CCCCCCCCCCCC(=O)c1ccccc1,0,
296.1871745,10.84783333,100,100170.5859,166696.2188,180930.5313,100,100,100,100,586914.6875,2927598.5,C15H25NO2,CC[N+](CC)(CC)CC.[O-]C(=O)c1ccccc1,0,
296.2233785,8.07455,100,100,100,100,199463.0078,100,100,328705.3984,100,41046.04297,C19H32,CCCCCCCCCCCCc1ccc(C)cc1,0,
296.2233785,8.07455,100,100,100,100,199463.0078,100,100,328705.3984,100,41046.04297,C19H32,CCCCCCCCCCCCCc1ccccc1,0,
296.2233785,8.07455,100,100,100,100,199463.0078,100,100,328705.3984,100,41046.04297,C19H32,CCCCCCCCCCCCCc1ccccc1,0,
296.2233785,8.07455,100,100,100,100,199463.0078,100,100,328705.3984,100,41046.04297,C19H32,CCCCCCCCCCCCCc1ccccc1,0,
297.0751444,6.413816667,376787.4775,319778.7275,246196.0088,532636.6025,100,100,100,100,100,100,C11H18O7,CCOC(=O)\C=C(OCCO)/C(=O)OCC(C)O,0,
297.0881653,4.1908,100,100,100,100,128773.9063,142718.5781,100,100,100,309741.0313,C16H14N2O4,O=C(OCc1ccccc1)N=NC(=O)OCc2ccccc2,0,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C19H38O2,CCCCCCCCCCCCCCCCCC(=O)OC,0,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C19H38O2,CCCCCCCCC(=O)OCCCCCCCC(C)C,0,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C19H38O2,CCCCCCCCCCCCCCCC(=O)OC(C)C,0,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C19H38O2,CCCCCCCCCCCCCCCCOCC1CO1,0,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C19H38O2,CC(C)CCCCCCCOC(=O)CC(C)CC(C)(C)C,0,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C19H38O2,COC(=O)CCCCCCCCCCCCCCC(C)C,0,
297.2801005,9.545833333,100,100,100,100,100,100,422076.125,100,100,2579994.25,C19H38O2,CC[C@@H](C)CCCC/C=C/CCCCCCC(OC)OC,0,
297.2801208,9.319966667,31361076.63,28943468.63,22515452.63,21576982.63,15871568.63,18505958.63,8164897.625,14711864.63,100,4606450.5,C19H38O2,CCCCCCCCCCCCCCCCCC(=O)OC,0,
297.2801208,9.319966667,31361076.63,28943468.63,22515452.63,21576982.63,15871568.63,18505958.63,8164897.625,14711864.63,100,4606450.5,C19H38O2,CCCCCCCCC(=O)OCCCCCCCC(C)C,0,
297.2801208,9.319966667,31361076.63,28943468.63,22515452.63,21576982.63,15871568.63,18505958.63,8164897.625,14711864.63,100,4606450.5,C19H38O2,CCCCCCCCCCCCCCCC(=O)OC(C)C,0,
297.2801208,9.319966667,31361076.63,28943468.63,22515452.63,21576982.63,15871568.63,18505958.63,8164897.625,14711864.63,100,4606450.5,C19H38O2,CCCCCCCCCCCCCCCCOCC1CO1,0,
297.2801208,9.319966667,31361076.63,28943468.63,22515452.63,21576982.63,15871568.63,18505958.63,8164897.625,14711864.63,100,4606450.5,C19H38O2,CC(C)CCCCCCCOC(=O)CC(C)CC(C)(C)C,0,
297.2801208,9.319966667,31361076.63,28943468.63,22515452.63,21576982.63,15871568.63,18505958.63,8164897.625,14711864.63,100,4606450.5,C19H38O2,COC(=O)CCCCCCCCCCCCCCC(C)C,0,
297.2801208,9.319966667,31361076.63,28943468.63,22515452.63,21576982.63,15871568.63,18505958.63,8164897.625,14711864.63,100,4606450.5,C19H38O2,CC[C@@H](C)CCCC/C=C/CCCCCCC(OC)OC,0,
297.2801615,9.319966667,164381436.6,155726684.6,121998228.6,119810772.6,90217900.63,101079084.6,55314668.63,83306564.63,100,21497970,C19H38O2,CCCCCCCCCCCCCCCCCC(=O)OC,0,
297.2801615,9.319966667,164381436.6,155726684.6,121998228.6,119810772.6,90217900.63,101079084.6,55314668.63,83306564.63,100,21497970,C19H38O2,CCCCCCCCC(=O)OCCCCCCCC(C)C,0,
297.2801615,9.319966667,164381436.6,155726684.6,121998228.6,119810772.6,90217900.63,101079084.6,55314668.63,83306564.63,100,21497970,C19H38O2,CCCCCCCCCCCCCCCC(=O)OC(C)C,0,
297.2801615,9.319966667,164381436.6,155726684.6,121998228.6,119810772.6,90217900.63,101079084.6,55314668.63,83306564.63,100,21497970,C19H38O2,CCCCCCCCCCCCCCCCOCC1CO1,0,
297.2801615,9.319966667,164381436.6,155726684.6,121998228.6,119810772.6,90217900.63,101079084.6,55314668.63,83306564.63,100,21497970,C19H38O2,CC(C)CCCCCCCOC(=O)CC(C)CC(C)(C)C,0,
297.2801615,9.319966667,164381436.6,155726684.6,121998228.6,119810772.6,90217900.63,101079084.6,55314668.63,83306564.63,100,21497970,C19H38O2,COC(=O)CCCCCCCCCCCCCCC(C)C,0,
297.2801615,9.319966667,164381436.6,155726684.6,121998228.6,119810772.6,90217900.63,101079084.6,55314668.63,83306564.63,100,21497970,C19H38O2,CC[C@@H](C)CCCC/C=C/CCCCCCC(OC)OC,0,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CCC(=O)c1ccc(N)cc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CN(C(C)=O)c1ccccc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CC(=O)Nc1ccc(C)cc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CN(C)C(=O)c1ccccc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CN(C)c1ccc(C=O)cc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CCC(=O)Nc1ccccc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CN(C=O)c1ccc(C)cc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CCN(C=O)c1ccccc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CCOC=Nc1ccccc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CNC(=O)Cc1ccccc1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CN(C)c1ccccc1C=O,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CN1COc2ccccc2C1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,Oc1ccc2CCCNc2c1,-0.000134966,
194.0822906,5.92015,210762.7109,151966.4765,249183.4297,243191.1172,100,100,100,100,5677094.148,1762500.625,C9H11NO,CN(C=O)c1cccc(C)c1,-0.000134966,
230.9734955,7.243166667,100,100,100,100,100,122176.1328,100,100,100,100,C8H5ClN2O2,Clc1ccc2NC(=O)C(=O)Nc2c1,-0.000136963,
230.9735158,7.243166667,100,100,100,100,146687.0781,225705.9219,100,100,100,100,C8H5ClN2O2,Clc1ccc2NC(=O)C(=O)Nc2c1,-0.000136963,
263.9989115,5.407033333,100,100,100,100,163047.4844,194252.3906,191607.8594,291972.0313,100,46546.98047,C13H9Cl2NO,Nc1ccc(Cl)cc1C(=O)c2ccccc2Cl,-0.000356501,
221.0720571,5.0509,100,100,100,100,10658638.09,14815617.09,33575872.09,34349884.09,21265250.09,34626256,C14H12N2O2,NC1=C2C(=O)c3ccccc3C(=O)C2=C(N)CC1,-0.000502454,
221.0720571,5.0509,100,100,100,100,10658638.09,14815617.09,33575872.09,34349884.09,21265250.09,34626256,C14H12N2O2,CCn1c2ccccc2c3cc(ccc13)[N+]([O-])=O,-0.000502454,
