"mz","rt","X300_500_Neg_JeansA.mzXML","X300_500_Neg_JeansB.mzXML","X300_500_Neg_JeansC.mzXML","X300_500_Neg_JeansD.mzXML","X300_500_Neg_JeansDx.mzXML","X300_500_Neg_JeansE.mzXML","X300_500_Neg_JeansF.mzXML","X300_500_Neg_JeansG.mzXML","X300_500_Neg_JeansGx.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore","MS2score","allscore","X","X460","rows"
429.2860107,6.7869,100,100,100,100,100,100,256375.465087891,189771.168187891,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
433.1279806,5.273683333,100,100,168667.2188,100,100,100,100,100,100,3,"C22H24ClN3O2","-0.702064258","-2.718511259","-3.420575517","[Cl-].CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3n(C)c4ccccc4[n+]3C","19290","[M+Cl]-","0","-0.5","0","0","0",NA,NA,""
433.3324687,8.135416667,100,100,100,100,100,100,647250.357177734,300436.857177734,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
435.2035929,6.756616667,100,100,368878.9063,120690.1016,100,100,100,100,100,3,"C29H26N2O2;C18H32N10S2;C15H35ClN4O8","-0.483738810364651;NA;-0.496944815792477","0.00995033085316809;0.00995033085316809;-2.72718308392164","-1.47378847951148;-1.47378847951148;-3.42412789971411","COc1ccc(cc1)C(=C\C=N\N(c2ccccc2)c3ccccc3)c4ccc(OC)cc4;CCNc1nc(SSc2nc(NCC)nc(n2)N(CC)CC)nc(n1)N(CC)CC;N.NCCNCCN.OC=O.OC(=O)CCCCC(O)=O.ClCC1CO1.C=O","44680;17087;43201","[M]-;[M-H-H2O]-;[M-H]-","0;0;0","0;0;0","0.5;0;1","1;0;0","0.02621152048852;-1.47378847951148;-2.42412789971411",NA,NA,""
436.9703267,7.320333333,100,100,100,100,100,100,117621.3438,100,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
437.1307882,7.369383333,100,100,348257.514648438,100,100,100,100,100,100,3,"C22H21ClN6O2","-0.580164645","0.009950331","-1.570214314","[Cl-].CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3ccc(cc3C","","","","","","","",NA,NA,""
437.258016,10.50796667,100,100,186144.3281,345059.0313,100,100,100,100,100,4,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
438.1334229,7.253016667,100,100,100295.517064844,100,100,100,100,100,100,3,"C20H23ClN2O4","-0.517383399","0.009950331","-0.507433068","C[NH+](C)CCC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)\C=C/C([O-])=O","735","[M+CH2O2-H]-","0","0","0","0","-0.507433068",NA,NA,""
436.9701538,7.320333333,100,100,100,100,100,100,206028.5781,100,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
437.1307983,7.31115,100,100,408163.170948437,100,100,102647.889648438,100,100,100,3,"C22H21ClN6O2","-0.589212921","0.009950331","-0.57926259","[Cl-].CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3ccc(cc3C","","","","","","","",NA,NA,""
439.2736918,9.6349,699088.230712891,308699.387012891,548956.480712891,136022.949512891,793218.105712891,100,1469281.85571289,246041.027612891,1333927.73071289,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
439.274231,10.22488333,4274794.48071289,2147295.48071289,31844653.4807129,3628352.98071289,793218.105712891,100,1469281.85571289,3059625.98071289,1333927.73071289,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
440.127594,7.31115,100,100,124733.897266797,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
439.2741699,10.1955,982545.230712891,461698.699512891,2056541.60571289,811116.793212891,168892.433812891,100,319748.949512891,655187.043212891,306434.855712891,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
439.2741699,10.1955,145446.090112891,100,7605948.98071289,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
438.9674988,7.320333333,100,100,100,100,100,100,229263.7188,121242.6875,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
441.2531026,6.376466667,266063.25,100,5482520.25,100,100,100,2356185.25,209805.5,100,3,"C19H40O6S","0.009515827","0.009950331","0.019466158","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","40161","[M+CH2O2-H]-","0","0","0","0","0.019466158",NA,NA,""
439.2741699,10.1955,148376.090112891,100,1060774.10571289,109474.941612891,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
440.2776184,10.22488333,108240.4922,100,798229.125,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
441.2531738,6.405466667,100,100,891391.625,100,100,100,170440.0625,100,100,3,"C19H40O6S","0.008591598","-2.100521083","-2.091929484","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","40161","[M+CH2O2-H]-","0","0","0","0","-2.091929484",NA,NA,""
440.9644775,7.320333333,100,100,100,100,100,100,111423.3125,100,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
443.1700439,6.932283333,100,100,105223.1563,100,100,100,100,100,100,3,"C27H27NO6;C26H23NO3","-0.48452843862129;-0.48452843862129","-3.8449044319652;-4.40596766820244","-4.32943287058649;-4.89049610682373","CCN(CC)c1ccc(cc1)C(/c2cc(C)c(O)c(c2)C(O)=O)=C3\C=C(C)C(=O)C(=C3)C(O)=O;Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14","13119;24099","[M-H-H2O]-;[M+CH2O2-H]-","0;0","0;0","0;0","0;0","-4.32943287058649;-4.89049610682373",NA,NA,""
443.2483927,6.376466667,100,100,194215.510717188,100,100,100,100,100,100,3,"C21H35NO6;C21H35NO6","-4.60517017567813;-4.60517017567813","-1.94661420237903;-1.94661420237903","-7.55178437805716;-7.55178437805716","C/C=C/C1C(C(=O)OC1=O)C(/C=C/C)=C(C)\C=C\C.CC(O)CN.OCCO;CCCCOC(=O)C(C)=C.COC(=O)C(C)=C.CC(=C)C(=O)OCCN1CC1","8836;23439","[M+CH2O2-H]-;[M+CH2O2-H]-","0;0","0;0","0;0","0;0","0;0",NA,NA,""
443.3016663,7.436316667,100,100,100,100,100,100,201873.327880859,181319.155980859,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
445.1490885,5.742,100,100,100,100,100,100,106642.908253125,100,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
447.1437073,5.649983333,127636.640625,100,100,100,100,100,117176.890625,100,110330.640625,1,"C20H23ClN4O3","-0.069306987","0.009950331","-0.059356656","[Cl-].COc1ccc(CNN=CC2=[N+](C)c3ccc(cc3C2(C)C)[N+]([O-])=O)cc1","37719","[M+CH2O2-H]-","0","0","0","0","-0.059356656",NA,NA,""
447.1664124,4.2523,100,303815.28125,100,183561.59375,100,100,100,100,100,2,"C22H26O7;C27H29ClN2O3","0.00918429874578093;-0.526780871852969","0.00995033085316809;-2.48439853565811","0.019134629598949;-3.01117940751108","CC1CO1.CC(C)(c2ccc(O)cc2)c3ccc(O)cc3.OC(=O)\C=C/C(O)=O;[Cl-].CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(c2cc1C)c4ccccc4C(=O)OC","21945;7555","[M+CH2O2-H]-;[M-H-H2O]-","0;0","0;0","0;0","0;0","0.019134629598949;-3.01117940751108",NA,NA,""
447.2965902,6.996833333,100,100,100,100,100,100,145890.0313,100,100,7,"C22H42O6;C22H42O6;C22H42O6;C22H42O6;C22H42O6","-0.00996147904590258;-0.00996147904590258;-0.00996147904590258;-0.00996147904590258;-0.00996147904590258","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05","CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC;CCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCC;CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC;CCCCCCCCCCCCCCCC(=O)OC(C)C(=O)OCC(O)CO;CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O","2370;2772;4139;5389;17882","[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0;0;0;0;0","0;0;0;0;0","0;0;0;0;0","0;0;0;0;0","-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05;-1.11481927344923e-05",NA,NA,""
447.2968953,7.0031,100,100,100,100,100,100,145890.0313,273499.1875,100,8,"C22H42O6;C22H42O6;C22H42O6;C22H42O6;C22H42O6","0.00450576282418797;0.00450576282418797;0.00450576282418797;0.00450576282418797;0.00450576282418797","-3.45160661172382;-3.45160661172382;-3.45160661172382;-3.45160661172382;-3.45160661172382","-3.44710084889963;-3.44710084889963;-3.44710084889963;-3.44710084889963;-3.44710084889963","CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC;CCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCC;CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC;CCCCCCCCCCCCCCCC(=O)OC(C)C(=O)OCC(O)CO;CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O","2370;2772;4139;5389;17882","[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0;0;0;0;0","0;0;0;0;0","0;0;0;0;0","0;0;0;0;0","-3.44710084889963;-3.44710084889963;-3.44710084889963;-3.44710084889963;-3.44710084889963",NA,NA,""
448.3282776,5.39055,100,100,1023507.563,100,100,100,100,100,100,3,"C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4;C25H48O4","-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863;-0.539131412129863","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694;-0.529181081276694","CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC;CCCCCCCCCCOC(=O)CCCC(=O)OCCCCCCCCCC;CC(C)CCCCCCCOC(=O)CCCC(=O)OCCCCCCCC(C)C;CC(C)CCCCCOC(=O)CCCCCCCC(=O)OCCCCCC(C)C;CCCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCCC;CCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCCCC;CCCCCCCCOC(=O)CC(C)(C)CC(C)C(=O)OCCCCCCCC;CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(O)=O;CCCCCCCCCCCC(=O)OCC(C)(C)[C@@H](OC(=O)CCCC)C(C)C;CCCCCCCCOC(=O)CC(C)CC(C)(C)C(=O)OCCCCCCCC;CCCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCC;CCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)OC(C)C","2665;10825;14519;18033;18527;25650;26711;29994;30816;32039;32730;41472","[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-","0;0;0;0;0;0;0;0;0;0;0;0","-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5","0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0",NA,NA,""
449.312561,6.6667,100,100,100,100,100,100,849080.834716797,751869.834716797,257809.944116797,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
449.312561,6.6667,100,100,100,100,100,100,9154055.8347168,8574429.8347168,3643903.8347168,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
450.3158366,6.6667,100,100,100,100,100,100,206665.6094,200459.8594,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
449.3124695,6.6667,100,100,100,100,100,100,2356264.0847168,2187757.8347168,932255.772216797,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
451.1465658,8.597883333,134206.986353125,100,100,100,100,100,100,122223.814453125,100,1,"C22H28ClN3O3S;C22H28ClN3O3S","-0.577600865835642;-0.577600865835642","-2.81743138366496;-2.81743138366496","-3.39503224950061;-3.39503224950061","CC(CN(C)C)OCC[S](=O)(=O)c1ccc(cc1)N2CCC(=N2)c3ccc(Cl)cc3;CC1CC(C)(C)N(CCO)c2cc(C)c(cc12)N=Nc3ccc(cc3Cl)[S](C)(=O)=O","10550;20512","[M-H]-;[M-H]-","0;0","-0.5;0","1;1","0;0","0;-2.39503224950061",NA,NA,""
450.9857483,7.4945,100,100,100,100,100,100,100664.7422,100,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
451.1311951,6.0577,100,100,772748.814453125,100,100,100,104090.806653125,100,100,3,"C19H22BrN5O5S;C26H19N3S","-4.09007686187871;-4.60517018598732","0.00995033085316809;0.00995033085316809","-4.97486337313081;-5.59521985513415","CCN(CC)c1ccc(N=Nc2c(Br)cc(cc2[S](C)(=O)=O)[N+]([O-])=O)c(NC(C)=O)c1;CCN1\C(Sc2ccc3ccccc3c12)=C/C=C\C(c4ccccc4)=C(C","","","","","","","",NA,NA,""
453.2895101,11.64683333,132455,100,1572199.625,100,100,100,768507.875,423391.6563,193646.0938,3,"C22H46O7S","0.009428668","0.009950331","-0.480621001","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","40163","[M-H]-","0","0","1","1","1.519378999",NA,NA,""
453.2895203,11.64683333,100,100,392065.5625,100,100,100,190129.3438,101617.1719,100,3,"C22H46O7S","0.008725236","0.009950331","-0.581324433","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","40163","[M-H]-","0","0","1","0","0.418675567",NA,NA,""
452.9829407,7.4945,100,100,100,100,100,100,112234.7266,100,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
455.2688599,7.4855,100,100,1157523.27197266,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
455.2686666,7.653616667,807373.768798828,100,100,686031.643798828,173315.206298828,100,122066.589098828,100,100,1,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
455.2688599,7.4855,808917.334472656,328010.709472656,3436390.77197266,687575.209472656,174858.771972656,100,163199.271972656,170226.209472656,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
455.3017883,7.0031,100,100,100,100,100,100,239749.517139844,249764.970239844,100,8,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
455.2689209,7.4855,182871.771972656,100,779647.771972656,157925.615772656,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
457.3172302,7.523566667,100,100,100,100,100,100,939488.482910156,503602.451710156,319686.045410156,7,"C25H48O8","0.007729855","0.009950331","0.017680186","CCCCOCCOCCOC(=O)CCCCCCCC(=O)OCCOCCOCCCC","37925","[M-H-H2O]-","0.5","0","0","1","1.417680186",NA,NA,""
458.3204956,7.523566667,100,100,100,100,100,100,258979.284423828,139582.190723828,100,7,"C25H48O8","0.007548672","0.009950331","0.017499003","CCCCOCCOCCOC(=O)CCCCCCCC(=O)OCCOCCOCCCC","37925","[M-H-H2O]-","0","0","0","0","0.017499003",NA,NA,""
459.2024333,4.8223,100,100,100,100,118490.317357812,100,100,100,127281.168957812,9,"C25H32O8;C24H36Cl2O4;C22H34ClN3O3;C22H34ClN3O3;C26H33Cl2N3","-0.00406857078296891;-0.70449483210616;-0.70227058233256;-0.70227058233256;-0.533472013034456","0.00995033085316809;-2.58568297017002;-4.53887367408731;-4.53887367408731;0.00995033085316809","0.00588176007019919;-3.29017780227618;-5.24114425641987;-5.24114425641987;-0.523521682181288","CC(C)(c1ccc(OCCCO)cc1)c2ccc(OCCCO)cc2.OC(=O)\C=C\C(O)=O;CCCC(Cl)C(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CC(Cl)CC;CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.NCCNCCN.ClCC3CO3;CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.NCCNCCN.ClCC3CO3;[Cl-].[Cl-].CN(C)c1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)[N+](C)(C)C","22514;31775;19747;31073;1235","[M-H]-;[M]-;[M+Cl]-;[M+Cl]-;[M]-","0;0;0;0;0","0;0;0;0;0","1;0.5;0;0;0.5","0;0;0;0;0","1.0058817600702;0;0;0;-0.023521682181288",NA,NA,""
459.203186,4.795533333,100,100,100,100,120326.0156,100,100,100,100,5,"C24H36Cl2O4;C26H33Cl2N3;C25H32O8","-0.706731778873619;-0.530133706364941;0.00297522122959833","0.00995033085316809;0.00995033085316809;-4.16777846111017","-0.696781448020451;-0.520183375511773;-4.16480323988057","CCCC(Cl)C(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CC(Cl)CC;[Cl-].[Cl-].CN(C)c1ccc(cc1)[C+](c2ccc(cc2)N(C)C)c3ccc(cc3)[N+](C)(C)C;CC(C)(c1ccc(OCCCO)cc1)c2ccc(OCCCO)cc2.OC(=O)\C=C\C(O)=O","31775;1235;22514","[M]-;[M]-;[M-H]-","0;0;0","0;0;0","0.5;0.5;1","0;0;0","0;-0.020183375511773;-3.16480323988057",NA,NA,""
460.3282572,5.2158,100,100,2690234,100,100,100,100,100,100,3,"C26H48O4","-0.539255846","0.009950331","-0.529305515","CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C.CC(=C)C(O)=O","18399","[M+Cl]-","0","-0.5","0","0","0",NA,NA,""
461.1592509,6.1154,100,100,168825.62890625,100,100,100,100,100,100,3,"C17H37Cl2NO;C20H24ClN7O4","-0.931129370098033;-0.0437355959778397","-4.1673647716134;-4.52885828590649","-5.09849414171144;-4.57259388188433","[Cl-].CCCCCCCCCCCC[N+](C)(C)CC(O)CCl;Cc1c(N=Nc2ccc(cc2Cl)[N+]([O-])=O)c(N)nc(NCCCOCCCCO)c1C","","","","","","","",NA,NA,""
462.3442281,5.622016667,100,100,15262135,819922.5,164017.625,100,212675.8594,157653.5313,131424.125,3,"C26H50O4;C26H50O4;C26H50O4;C26H50O4;C26H50O4","-0.539574179549027;-0.539574179549027;-0.539574179549027;-0.539574179549027;-0.539574179549027","-3.20618322143708;-3.20618322143708;-3.20618322143708;-3.20618322143708;-3.20618322143708","-3.74575740098611;-3.74575740098611;-3.74575740098611;-3.74575740098611;-3.74575740098611","CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCC;CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC;CCCCCCCCC(=O)OCC(C)(C)C(OC(=O)CCCCCCCC)C(C)C;CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C;CC(C)CCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC(C)C","2763;3422;15080;18337;18353","[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-","0;0;0;0;0","-0.5;-0.5;-0.5;-0.5;-0.5","0;0;0;0;0","0;0;0;0;0","0;0;0;0;0",NA,NA,""
463.1615702,3.722483333,100,100,100,143054.53125,100,100,100,100,100,4,"C34H22O2;C22H26O8;C23H22N4O4","-0.550280252399865;0.00896870313144212;0.00865572170307394","0.00995033085316809;-3.65279013326508;-4.41492427521622","-0.540329921546697;-3.64382143013363;-4.40626855351315","OC1(C","","","","","","","",NA,NA,""
463.3473816,5.622016667,100,100,4158618.5,206741.7969,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
465.2139587,6.230866667,100,100,540295.48828125,100,100,100,294878.67578125,100,100,3,"C27H31N3O2","-0.538915973","0.009950331","-1.128965643","CCN(CC)c1ccc2N(C(=O)c3ccccc3)c4ccc(cc4Oc2c1)N(CC)CC","14593","[M+Cl]-","0","-0.5","0","0","0",NA,NA,""
465.3043722,8.377783333,100,100,100,100,1013700.78881836,100,100,1015698.28881836,100,8,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
466.2172038,6.230866667,100,100,116298.775878906,100,100,100,100,100,100,3,"C24H34O9;C24H34O9","-0.0271670447411153;-0.0271670447411153","-4.46080866156139;-4.46080866156139","-5.4879757063025;-5.4879757063025","CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C;OCCCCCCCCCCCCO.OC(=O)\C=C\C(O)=O.O=C1OC(=O)c2ccccc12","45014;31824","[M-H]-;[M-H]-","0;0","-0.5;0","1;1","0;0","0;-4.4879757063025",NA,NA,""
466.3076477,8.583716667,100,100,100,100,289159.3672375,100,100,325168.4922375,100,8,"C28H41N3O3","-4.134871976","0.009950331","-5.124921645","CC(C)(C)CC(C)(C)C1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C(=C1)C(C)(C)CC(C)(C)C","37166","[M-H]-","0","-0.5","1","0","0",NA,NA,""
466.3076477,8.583716667,100,100,100,100,100,100,100,189626.6484375,100,8,"C28H41N3O3","-4.134871976","0.009950331","-5.124921645","CC(C)(C)CC(C)(C)C1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C(=C1)C(C)(C)CC(C)(C)C","37166","[M-H]-","0","-0.5","1","0","0",NA,NA,""
465.1464233,6.756616667,100,100,144515.9688,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
469.2842712,8.720733333,2564352.09375,1095240.09375,2571567.34375,2499092.09375,457391.90625,100,6387610.84375,3667830.34375,937469.09375,7,"C19H41N4O9","-0.484711359","-4.441158081","-4.92586944","OCCNCCO.OCCNCCO.OC(=O)CCOCC[N+]1(CCN=C1)CCC(O)=O","30319","[M-H]-","0","0","1","0","-3.92586944",NA,NA,""
469.2842712,8.720733333,2564352.09375,1095240.09375,3070740.59375,2499092.09375,457391.90625,100,6387610.84375,3667830.34375,937469.09375,7,"C19H41N4O9","-0.484711359","-4.441158081","-4.92586944","OCCNCCO.OCCNCCO.OC(=O)CCOCC[N+]1(CCN=C1)CCC(O)=O","30319","[M-H]-","0","0","1","0","-3.92586944",NA,NA,""
470.2873942,8.720733333,670308.4375,231298.4063,728794.375,582380.3125,111905.4844,100,1478669.3125,934635.8755,240426.5,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
471.2792257,8.749683333,100,100,100,100,100,100,200130.935546875,114097.935546875,100,7,"C24H41NO8;C24H42O4S","-4.60517018598808;-4.60517018598809","0.00995033085316809;-3.90657955024497","-4.59521985513491;-8.51174973623306","CCCCOC(=O)C=C.COC(=O)C(C)=C.CC(C)COCNC(=O)C=C.CC(=C)C(O)=O;CCCCCCCCCc1cc(cc(O)c1CCCCCCCCC)[S](O)(=O)=O","43179;32544","[M-H]-;[M+CH2O2-H]-","0;0","0;0","1;0","0;0","0;0",NA,NA,""
471.3322856,7.291566667,100,100,100,100,100,100,181643.532445703,142610.907445703,100,7,"C26H50O8","0.008745316","0.009950331","0.018695647","CCCCOCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCOCCCC","37924","[M-H-H2O]-","0","0","0","0","0.018695647",NA,NA,""
470.9313049,7.320333333,100,100,100,100,100,100,184891.8125,131433.3594,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
471.1148376,6.1154,100,100,109067.732716016,100,100,100,100,100,100,3,"C24H17N5O6","-0.962206311","-4.504951742","-5.467158053","Cc1ccc(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cccc(c4)[N+]([O-])=O)c(c1)[N+]([O-])=O","10416","[M-H]-","0","-0.5","0","0","0",NA,NA,""
473.2825724,8.7443,630566.65234375,100,100,100,100,100,100,100,100,1,"C28H43O4P;C29H42O3","0.00963563253639441;-0.0459031395720412","0.00995033085316809;0.00995033085316809","0.0195859633895625;-0.535952808718873","CCCCCCCCCCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2;CC(C)(C)c1ccc(OC(=O)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C","20695;11082","[M-H]-;[M+Cl]-","0;0","-0.5;-0.5","1;0","1;1","0;0",NA,NA,""
474.2859294,8.7443,264693.471679688,100,100,100,100,100,100,100,100,1,"C28H43O4P;C29H42O3;C31H42ClN3","0.00826485977800525;NA;-0.0459257888390813","0.00995033085316809;0.00995033085316809;0.00995033085316809","-0.231784809368827;-0.481784809368827;-0.285975457985913","CCCCCCCCCCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2;CC(C)(C)c1ccc(OC(=O)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C;[Cl-].CCN(CC)c1ccc(cc1)[C+](c2ccc(cc2)N(CC)CC)c3ccc(cc3)N(CC)CC","20695;11082;8550","[M-H]-;[M+Cl]-;[M-H-H2O]-","0;0;0","-0.5;-0.5;0","1;0;0","1;1;0","0;0;-0.285975457985913",NA,NA,""
472.9283142,7.320333333,100,100,100,100,100,100,225950.5313,168756.3594,100,7,"0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,""
475.1976624,4.67455,179177.858739648,100,100,100,100,100,100,100,100,1,"C29H33ClN2O3;C31H26N2O3","-0.533166400346828;-0.485692946734134","0.00995033085316809;-2.83611994176449","-0.52321606949366;-3.32181288849863","[Cl-].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(=O)OC)N(CC)CC;CCCCc1ccc(Nc2ccc(NC(=O)c3ccccc3)c4C(=O)c5ccccc5C(=O)c24)cc1","22520;23502","[M-H-H2O]-;[M]-","0;0","0;0","0;0.5","0;0","-0.52321606949366;-2.82181288849863",NA,NA,""
