mz,,,,max,step 0.002,upper,lower,Match?,Match total,,step 0.001,upper,lower,Match?,Match total,,step 0.0005,upper,lower,Match?,Match total,,step 0.0002,step 0.0001
100.9321442,TRUE,100.9321,123,,100.992,100.9925,100.9915,TRUE,,,100.496,100.4965,100.4955,FALSE,,,100.248,100.2485,100.2475,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.994,100.9945,100.9935,FALSE,,,100.497,100.4975,100.4965,FALSE,,,100.2485,100.249,100.248,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.996,100.9965,100.9955,FALSE,,,100.498,100.4985,100.4975,FALSE,,,100.249,100.2495,100.2485,FALSE,,,,
100.9321442,TRUE,100.9321,123,,100.998,100.9985,100.9975,FALSE,,,100.499,100.4995,100.4985,FALSE,,,100.2495,100.25,100.249,FALSE,,,,
100.9321442,TRUE,100.9321,123,,101,101.0005,100.9995,FALSE,,,100.5,100.5005,100.4995,FALSE,,,100.25,100.2505,100.2495,FALSE,,,,
100.9321442,TRUE,100.9321,123,,,,,,,,100.501,100.5015,100.5005,FALSE,,,100.2505,100.251,100.25,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.502,100.5025,100.5015,FALSE,,,100.251,100.2515,100.2505,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.503,100.5035,100.5025,FALSE,,,100.2515,100.252,100.251,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.504,100.5045,100.5035,FALSE,,,100.252,100.2525,100.2515,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.505,100.5055,100.5045,FALSE,,,100.2525,100.253,100.252,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.506,100.5065,100.5055,TRUE,,,100.253,100.2535,100.2525,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.507,100.5075,100.5065,FALSE,,,100.2535,100.254,100.253,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.508,100.5085,100.5075,FALSE,,,100.254,100.2545,100.2535,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.509,100.5095,100.5085,FALSE,,,100.2545,100.255,100.254,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.51,100.5105,100.5095,FALSE,,,100.255,100.2555,100.2545,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.511,100.5115,100.5105,FALSE,,,100.2555,100.256,100.255,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.512,100.5125,100.5115,FALSE,,,100.256,100.2565,100.2555,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.513,100.5135,100.5125,TRUE,,,100.2565,100.257,100.256,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.514,100.5145,100.5135,FALSE,,,100.257,100.2575,100.2565,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.515,100.5155,100.5145,FALSE,,,100.2575,100.258,100.257,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.516,100.5165,100.5155,TRUE,,,100.258,100.2585,100.2575,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.517,100.5175,100.5165,TRUE,,,100.2585,100.259,100.258,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.518,100.5185,100.5175,FALSE,,,100.259,100.2595,100.2585,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.519,100.5195,100.5185,FALSE,,,100.2595,100.26,100.259,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.52,100.5205,100.5195,FALSE,,,100.26,100.2605,100.2595,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.521,100.5215,100.5205,FALSE,,,100.2605,100.261,100.26,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.522,100.5225,100.5215,FALSE,,,100.261,100.2615,100.2605,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.523,100.5235,100.5225,FALSE,,,100.2615,100.262,100.261,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.524,100.5245,100.5235,FALSE,,,100.262,100.2625,100.2615,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.525,100.5255,100.5245,FALSE,,,100.2625,100.263,100.262,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.526,100.5265,100.5255,FALSE,,,100.263,100.2635,100.2625,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.527,100.5275,100.5265,FALSE,,,100.2635,100.264,100.263,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.528,100.5285,100.5275,FALSE,,,100.264,100.2645,100.2635,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.529,100.5295,100.5285,FALSE,,,100.2645,100.265,100.264,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.53,100.5305,100.5295,FALSE,,,100.265,100.2655,100.2645,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.531,100.5315,100.5305,FALSE,,,100.2655,100.266,100.265,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.532,100.5325,100.5315,TRUE,,,100.266,100.2665,100.2655,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.533,100.5335,100.5325,FALSE,,,100.2665,100.267,100.266,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.534,100.5345,100.5335,FALSE,,,100.267,100.2675,100.2665,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.535,100.5355,100.5345,FALSE,,,100.2675,100.268,100.267,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.536,100.5365,100.5355,FALSE,,,100.268,100.2685,100.2675,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.537,100.5375,100.5365,TRUE,,,100.2685,100.269,100.268,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.538,100.5385,100.5375,FALSE,,,100.269,100.2695,100.2685,FALSE,,,,
100.9321518,TRUE,100.9322,268,,,,,,,,100.539,100.5395,100.5385,FALSE,,,100.2695,100.27,100.269,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.54,100.5405,100.5395,FALSE,,,100.27,100.2705,100.2695,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.541,100.5415,100.5405,FALSE,,,100.2705,100.271,100.27,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.542,100.5425,100.5415,FALSE,,,100.271,100.2715,100.2705,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.543,100.5435,100.5425,FALSE,,,100.2715,100.272,100.271,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.544,100.5445,100.5435,FALSE,,,100.272,100.2725,100.2715,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.545,100.5455,100.5445,FALSE,,,100.2725,100.273,100.272,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.546,100.5465,100.5455,FALSE,,,100.273,100.2735,100.2725,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.547,100.5475,100.5465,FALSE,,,100.2735,100.274,100.273,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.548,100.5485,100.5475,FALSE,,,100.274,100.2745,100.2735,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.549,100.5495,100.5485,FALSE,,,100.2745,100.275,100.274,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.55,100.5505,100.5495,FALSE,,,100.275,100.2755,100.2745,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.551,100.5515,100.5505,FALSE,,,100.2755,100.276,100.275,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.552,100.5525,100.5515,FALSE,,,100.276,100.2765,100.2755,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.553,100.5535,100.5525,TRUE,,,100.2765,100.277,100.276,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.554,100.5545,100.5535,FALSE,,,100.277,100.2775,100.2765,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.555,100.5555,100.5545,TRUE,,,100.2775,100.278,100.277,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.556,100.5565,100.5555,FALSE,,,100.278,100.2785,100.2775,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.557,100.5575,100.5565,FALSE,,,100.2785,100.279,100.278,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.558,100.5585,100.5575,FALSE,,,100.279,100.2795,100.2785,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.559,100.5595,100.5585,FALSE,,,100.2795,100.28,100.279,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.56,100.5605,100.5595,FALSE,,,100.28,100.2805,100.2795,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.561,100.5615,100.5605,FALSE,,,100.2805,100.281,100.28,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.562,100.5625,100.5615,FALSE,,,100.281,100.2815,100.2805,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.563,100.5635,100.5625,FALSE,,,100.2815,100.282,100.281,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.564,100.5645,100.5635,FALSE,,,100.282,100.2825,100.2815,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.565,100.5655,100.5645,FALSE,,,100.2825,100.283,100.282,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.566,100.5665,100.5655,FALSE,,,100.283,100.2835,100.2825,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.567,100.5675,100.5665,FALSE,,,100.2835,100.284,100.283,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.568,100.5685,100.5675,FALSE,,,100.284,100.2845,100.2835,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.569,100.5695,100.5685,FALSE,,,100.2845,100.285,100.284,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.57,100.5705,100.5695,FALSE,,,100.285,100.2855,100.2845,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.571,100.5715,100.5705,FALSE,,,100.2855,100.286,100.285,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.572,100.5725,100.5715,FALSE,,,100.286,100.2865,100.2855,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.573,100.5735,100.5725,FALSE,,,100.2865,100.287,100.286,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.574,100.5745,100.5735,FALSE,,,100.287,100.2875,100.2865,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.575,100.5755,100.5745,FALSE,,,100.2875,100.288,100.287,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.576,100.5765,100.5755,TRUE,,,100.288,100.2885,100.2875,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.577,100.5775,100.5765,FALSE,,,100.2885,100.289,100.288,FALSE,,,,
100.9321594,TRUE,100.9322,268,,,,,,,,100.578,100.5785,100.5775,FALSE,,,100.289,100.2895,100.2885,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.579,100.5795,100.5785,FALSE,,,100.2895,100.29,100.289,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.58,100.5805,100.5795,FALSE,,,100.29,100.2905,100.2895,TRUE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.581,100.5815,100.5805,FALSE,,,100.2905,100.291,100.29,TRUE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.582,100.5825,100.5815,FALSE,,,100.291,100.2915,100.2905,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.583,100.5835,100.5825,FALSE,,,100.2915,100.292,100.291,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.584,100.5845,100.5835,FALSE,,,100.292,100.2925,100.2915,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.585,100.5855,100.5845,FALSE,,,100.2925,100.293,100.292,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.586,100.5865,100.5855,FALSE,,,100.293,100.2935,100.2925,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.587,100.5875,100.5865,FALSE,,,100.2935,100.294,100.293,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.588,100.5885,100.5875,FALSE,,,100.294,100.2945,100.2935,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.589,100.5895,100.5885,FALSE,,,100.2945,100.295,100.294,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.59,100.5905,100.5895,FALSE,,,100.295,100.2955,100.2945,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.591,100.5915,100.5905,FALSE,,,100.2955,100.296,100.295,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.592,100.5925,100.5915,FALSE,,,100.296,100.2965,100.2955,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.593,100.5935,100.5925,FALSE,,,100.2965,100.297,100.296,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.594,100.5945,100.5935,FALSE,,,100.297,100.2975,100.2965,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.595,100.5955,100.5945,FALSE,,,100.2975,100.298,100.297,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.596,100.5965,100.5955,FALSE,,,100.298,100.2985,100.2975,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.597,100.5975,100.5965,FALSE,,,100.2985,100.299,100.298,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.598,100.5985,100.5975,FALSE,,,100.299,100.2995,100.2985,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.599,100.5995,100.5985,FALSE,,,100.2995,100.3,100.299,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.6,100.6005,100.5995,FALSE,,,100.3,100.3005,100.2995,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.601,100.6015,100.6005,FALSE,,,100.3005,100.301,100.3,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.602,100.6025,100.6015,FALSE,,,100.301,100.3015,100.3005,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.603,100.6035,100.6025,FALSE,,,100.3015,100.302,100.301,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.604,100.6045,100.6035,FALSE,,,100.302,100.3025,100.3015,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.605,100.6055,100.6045,FALSE,,,100.3025,100.303,100.302,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.606,100.6065,100.6055,FALSE,,,100.303,100.3035,100.3025,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.607,100.6075,100.6065,TRUE,,,100.3035,100.304,100.303,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.608,100.6085,100.6075,FALSE,,,100.304,100.3045,100.3035,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.609,100.6095,100.6085,FALSE,,,100.3045,100.305,100.304,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.61,100.6105,100.6095,FALSE,,,100.305,100.3055,100.3045,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.611,100.6115,100.6105,FALSE,,,100.3055,100.306,100.305,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.612,100.6125,100.6115,FALSE,,,100.306,100.3065,100.3055,FALSE,,,,
100.9321671,TRUE,100.9322,268,,,,,,,,100.613,100.6135,100.6125,TRUE,,,100.3065,100.307,100.306,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.614,100.6145,100.6135,TRUE,,,100.307,100.3075,100.3065,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.615,100.6155,100.6145,FALSE,,,100.3075,100.308,100.307,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.616,100.6165,100.6155,FALSE,,,100.308,100.3085,100.3075,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.617,100.6175,100.6165,FALSE,,,100.3085,100.309,100.308,TRUE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.618,100.6185,100.6175,FALSE,,,100.309,100.3095,100.3085,TRUE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.619,100.6195,100.6185,FALSE,,,100.3095,100.31,100.309,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.62,100.6205,100.6195,FALSE,,,100.31,100.3105,100.3095,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.621,100.6215,100.6205,FALSE,,,100.3105,100.311,100.31,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.622,100.6225,100.6215,FALSE,,,100.311,100.3115,100.3105,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.623,100.6235,100.6225,FALSE,,,100.3115,100.312,100.311,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.624,100.6245,100.6235,FALSE,,,100.312,100.3125,100.3115,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.625,100.6255,100.6245,TRUE,,,100.3125,100.313,100.312,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.626,100.6265,100.6255,FALSE,,,100.313,100.3135,100.3125,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.627,100.6275,100.6265,FALSE,,,100.3135,100.314,100.313,TRUE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.628,100.6285,100.6275,FALSE,,,100.314,100.3145,100.3135,TRUE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.629,100.6295,100.6285,FALSE,,,100.3145,100.315,100.314,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.63,100.6305,100.6295,FALSE,,,100.315,100.3155,100.3145,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.631,100.6315,100.6305,FALSE,,,100.3155,100.316,100.315,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.632,100.6325,100.6315,TRUE,,,100.316,100.3165,100.3155,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.633,100.6335,100.6325,FALSE,,,100.3165,100.317,100.316,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.634,100.6345,100.6335,FALSE,,,100.317,100.3175,100.3165,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.635,100.6355,100.6345,FALSE,,,100.3175,100.318,100.317,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.636,100.6365,100.6355,FALSE,,,100.318,100.3185,100.3175,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.637,100.6375,100.6365,FALSE,,,100.3185,100.319,100.318,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.638,100.6385,100.6375,FALSE,,,100.319,100.3195,100.3185,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.639,100.6395,100.6385,FALSE,,,100.3195,100.32,100.319,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.64,100.6405,100.6395,FALSE,,,100.32,100.3205,100.3195,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.641,100.6415,100.6405,FALSE,,,100.3205,100.321,100.32,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.642,100.6425,100.6415,FALSE,,,100.321,100.3215,100.3205,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.643,100.6435,100.6425,FALSE,,,100.3215,100.322,100.321,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.644,100.6445,100.6435,FALSE,,,100.322,100.3225,100.3215,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.645,100.6455,100.6445,FALSE,,,100.3225,100.323,100.322,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.646,100.6465,100.6455,FALSE,,,100.323,100.3235,100.3225,FALSE,,,,
100.9321747,TRUE,100.9322,268,,,,,,,,100.647,100.6475,100.6465,FALSE,,,100.3235,100.324,100.323,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.648,100.6485,100.6475,FALSE,,,100.324,100.3245,100.3235,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.649,100.6495,100.6485,FALSE,,,100.3245,100.325,100.324,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.65,100.6505,100.6495,FALSE,,,100.325,100.3255,100.3245,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.651,100.6515,100.6505,FALSE,,,100.3255,100.326,100.325,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.652,100.6525,100.6515,FALSE,,,100.326,100.3265,100.3255,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.653,100.6535,100.6525,FALSE,,,100.3265,100.327,100.326,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.654,100.6545,100.6535,FALSE,,,100.327,100.3275,100.3265,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.655,100.6555,100.6545,FALSE,,,100.3275,100.328,100.327,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.656,100.6565,100.6555,TRUE,,,100.328,100.3285,100.3275,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.657,100.6575,100.6565,FALSE,,,100.3285,100.329,100.328,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.658,100.6585,100.6575,FALSE,,,100.329,100.3295,100.3285,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.659,100.6595,100.6585,FALSE,,,100.3295,100.33,100.329,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.66,100.6605,100.6595,FALSE,,,100.33,100.3305,100.3295,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.661,100.6615,100.6605,FALSE,,,100.3305,100.331,100.33,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.662,100.6625,100.6615,FALSE,,,100.331,100.3315,100.3305,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.663,100.6635,100.6625,FALSE,,,100.3315,100.332,100.331,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.664,100.6645,100.6635,FALSE,,,100.332,100.3325,100.3315,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.665,100.6655,100.6645,TRUE,,,100.3325,100.333,100.332,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.666,100.6665,100.6655,FALSE,,,100.333,100.3335,100.3325,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.667,100.6675,100.6665,FALSE,,,100.3335,100.334,100.333,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.668,100.6685,100.6675,FALSE,,,100.334,100.3345,100.3335,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.669,100.6695,100.6685,FALSE,,,100.3345,100.335,100.334,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.67,100.6705,100.6695,FALSE,,,100.335,100.3355,100.3345,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.671,100.6715,100.6705,FALSE,,,100.3355,100.336,100.335,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.672,100.6725,100.6715,FALSE,,,100.336,100.3365,100.3355,TRUE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.673,100.6735,100.6725,FALSE,,,100.3365,100.337,100.336,TRUE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.674,100.6745,100.6735,FALSE,,,100.337,100.3375,100.3365,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.675,100.6755,100.6745,FALSE,,,100.3375,100.338,100.337,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.676,100.6765,100.6755,FALSE,,,100.338,100.3385,100.3375,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.677,100.6775,100.6765,FALSE,,,100.3385,100.339,100.338,FALSE,,,,
100.9321823,TRUE,100.9322,268,,,,,,,,100.678,100.6785,100.6775,FALSE,,,100.339,100.3395,100.3385,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.679,100.6795,100.6785,FALSE,,,100.3395,100.34,100.339,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.68,100.6805,100.6795,FALSE,,,100.34,100.3405,100.3395,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.681,100.6815,100.6805,FALSE,,,100.3405,100.341,100.34,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.682,100.6825,100.6815,FALSE,,,100.341,100.3415,100.3405,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.683,100.6835,100.6825,FALSE,,,100.3415,100.342,100.341,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.684,100.6845,100.6835,FALSE,,,100.342,100.3425,100.3415,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.685,100.6855,100.6845,FALSE,,,100.3425,100.343,100.342,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.686,100.6865,100.6855,FALSE,,,100.343,100.3435,100.3425,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.687,100.6875,100.6865,FALSE,,,100.3435,100.344,100.343,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.688,100.6885,100.6875,FALSE,,,100.344,100.3445,100.3435,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.689,100.6895,100.6885,FALSE,,,100.3445,100.345,100.344,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.69,100.6905,100.6895,FALSE,,,100.345,100.3455,100.3445,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.691,100.6915,100.6905,FALSE,,,100.3455,100.346,100.345,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.692,100.6925,100.6915,FALSE,,,100.346,100.3465,100.3455,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.693,100.6935,100.6925,FALSE,,,100.3465,100.347,100.346,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.694,100.6945,100.6935,FALSE,,,100.347,100.3475,100.3465,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.695,100.6955,100.6945,FALSE,,,100.3475,100.348,100.347,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.696,100.6965,100.6955,FALSE,,,100.348,100.3485,100.3475,FALSE,,,,
100.9321899,TRUE,100.9322,268,,,,,,,,100.697,100.6975,100.6965,FALSE,,,100.3485,100.349,100.348,FALSE,,,,
