mz,rt,X300_500_Neg_JeansA.mzXML,X300_500_Neg_JeansB.mzXML,X300_500_Neg_JeansC.mzXML,X300_500_Neg_JeansD.mzXML,X300_500_Neg_JeansDx.mzXML,X300_500_Neg_JeansE.mzXML,X300_500_Neg_JeansF.mzXML,X300_500_Neg_JeansG.mzXML,X300_500_Neg_JeansGx.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,ionmodescore,adductscore,MS2score,allscore,,460,rows
365.0734456,8.87525,419335.9375,386527.25,148290.8125,343329.875,416942.1563,301785.875,116130.25,454552.8125,310585.7188,8,C14H22O7S2;C17H18N2O3S;C18H15ClN6O2,0.00371463888890862;-0.0588053289639994;-0.506352240671236,0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.986335030257923;-1.04885499811083;-1.49640190981807,CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O;[NH4+].Cc1ccc(Nc2cccc3cccc(c23)[S]([O-])(=O)=O)cc1;[O-][N+](=O)c1ccc(N=Nc2ccc(cc2)N(CCC#N)CCC#N)c(Cl)c1,26146;43670;9027,[M-H]-;[M+Cl]-;[M-H-H2O]-,0;0;0,0;-0.5;0,1;0;0,0;0;1,0.013664969742077;0;-0.49640190981807,,,
365.0733337,5.12935,1119475.5,1218374.5,2319906,962372.75,1065994.5,927345.5,845811.875,1086701.25,1185445.875,3,C17H18N2O3S;C14H22O7S2;C18H15ClN6O2,-0.11971489285082;-0.0269253838661243;-0.506203556189056,0.00995033085316809;0.00995033085316809;0.00995033085316809,-1.10976456199765;-1.01697505301296;-1.18856091764358,[NH4+].Cc1ccc(Nc2cccc3cccc(c23)[S]([O-])(=O)=O)cc1;CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O;[O-][N+](=O)c1ccc(N=Nc2ccc(cc2)N(CCC#N)CCC#N)c(Cl)c1,43670;26146;9027,[M+Cl]-;[M-H]-;[M-H-H2O]-,0;0;0,-0.5;0;0,0;1;0,0;0;0,0;-0.01697505301296;-1.18856091764358,,,
365.0734355,11.84308333,316737.125,300084.1563,214600.9688,426826.5938,444809.5938,298711.9688,305594.625,330484.4063,357254.4063,5,C14H22O7S2;C17H18N2O3S;C18H15ClN6O2,0.00512050086413017;-0.0579121529618019;-0.502725683619102,0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0150708317172983;-0.0479618221086338;-0.492775352765934,CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O;[NH4+].Cc1ccc(Nc2cccc3cccc(c23)[S]([O-])(=O)=O)cc1;[O-][N+](=O)c1ccc(N=Nc2ccc(cc2)N(CCC#N)CCC#N)c(Cl)c1,26146;43670;9027,[M-H]-;[M+Cl]-;[M-H-H2O]-,0;0;0,0;-0.5;0,1;0;0,0;0;0,1.0150708317173;0;-0.492775352765934,,,
365.073466,11.55786667,1119475.5,1218374.5,2319906,962372.75,1635533,927345.5,845811.875,1109682,740281.9375,3,C14H22O7S2;C17H18N2O3S;C18H15ClN6O2,-0.00573580783225823;-0.0745336183544553;-0.504589453395495,0.00995033085316809;0.00995033085316809;0.00995033085316809,0.00421452302090986;-0.0645832875012873;-0.494639122542327,CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O;[NH4+].Cc1ccc(Nc2cccc3cccc(c23)[S]([O-])(=O)=O)cc1;[O-][N+](=O)c1ccc(N=Nc2ccc(cc2)N(CCC#N)CCC#N)c(Cl)c1,26146;43670;9027,[M-H]-;[M+Cl]-;[M-H-H2O]-,0;0;0,0;-0.5;0,1;0;0,0;0;0,1.00421452302091;0;-0.494639122542327,,,
365.1406657,5.273683333,442690.0625,423447.4375,1239517.375,382323.4688,416083.0313,387088,498493.5625,421478.5625,427757.25,3,C15H28N4S2;C20H20ClN5,-0.49748354624647;-0.0445414359370475,0.00995033085316809;-4.26448299129588,-1.4875332153933;-5.30902442723292,SC#N.SC#N.C(CC1CCNCC1)CC2CCNCC2;[Cl-].Cn1c(C)cc(N\N=C\2C(=Nc3ccccc23)C)[n+]1c4ccccc4,37087;13776,[M+Cl]-;[M]-,0;0,-0.5;0,0;0.5,0;0,0;-4.80902442723292,,,
365.218689,4.11135,100,100,100,100,100,100,812675.9375,4150214.5,1856146.375,8,C23H28N2O2;C23H28N2O2;C17H36O9;C16H32O6,-0.484020874901085;-0.484020874901085;0.00965036450937639;0.00965036450937639,0.00995033085316809;0.00995033085316809;-4.005634034514;-4.52042324217223,-0.474070544047917;-0.474070544047917;-3.99598367000463;-4.51077287766285,CN(C)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C.CC([O-])=O;CCCCC(CC)CNc1ccc(NC)c2C(=O)c3ccccc3C(=O)c12;CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCC(O)=O;OCCCCCCO.OC(=O)CCCCCCCCC(O)=O,39162;43015;20904;18181,[M]-;[M]-;[M-H-H2O]-;[M+CH2O2-H]-,0;0;0;0,0;0;0;0,0.5;0.5;0;0,0;0;0;0,0.025929455952083;0.025929455952083;-3.99598367000463;-4.51077287766285,,,
365.2371623,10.13696667,259793.7031,112649.6172,2200063.5,150193.8281,36802.79297,16219.51074,1850382.75,1571636.125,624463.875,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
366.0750427,5.12935,210941.9844,214250,397233.0938,176281.9688,203912.3594,199856.4219,165423.3125,217013.5313,230724.125,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
365.0733643,5.12935,210941.9844,214250,397233.0938,176281.9688,203912.3594,199856.4219,165423.3125,217013.5313,230724.125,3,C14H22O7S2;C17H18N2O3S;C18H15ClN6O2,-0.0294809515488432;-0.088913263144277;-0.506074913351182,0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.619530620695675;-0.678962932291109;-0.696124582498014,CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O;[NH4+].Cc1ccc(Nc2cccc3cccc(c23)[S]([O-])(=O)=O)cc1;[O-][N+](=O)c1ccc(N=Nc2ccc(cc2)N(CCC#N)CCC#N)c(Cl)c1,26146;43670;9027,[M-H]-;[M+Cl]-;[M-H-H2O]-,0;0;0,0;-0.5;0,1;0;0,0;0;0,0.380469379304325;0;-0.696124582498014,,,
365.0733032,8.97645,179592.6719,176588.7813,13605.87305,140897.1719,313167.7813,164188,171234.6094,201637.6406,144366.3281,5,C14H22O7S2;C17H18N2O3S;C18H15ClN6O2,0.00402496264122422;-0.0578679139285351;-0.502682545206447,0.00995033085316809;0.00995033085316809;-2.15902537292311,-0.986024706505608;-1.04791758307537;-3.66170791812956,CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O;[NH4+].Cc1ccc(Nc2cccc3cccc(c23)[S]([O-])(=O)=O)cc1;[O-][N+](=O)c1ccc(N=Nc2ccc(cc2)N(CCC#N)CCC#N)c(Cl)c1,26146;43670;9027,[M-H]-;[M+Cl]-;[M-H-H2O]-,0;0;0,0;-0.5;0,1;0;0,0;0;0,0.013975293494392;0;-3.66170791812956,,,
366.1440633,5.273683333,81450.8125,92199.10938,268369.9688,77149.0625,73171.50781,84325.91406,99340.89063,92196.66406,81124.32031,3,C20H20ClN5,-0.04325332,-3.973988686,-4.017242006,[Cl-].Cn1c(C)cc(N\N=C\2C(=Nc3ccccc23)C)[n+]1c4ccccc4,13776,[M]-,0,0,0.5,0,-3.517242006,,,
365.2371216,10.13696667,49979.97656,20062.84766,433613.4375,27266.80664,13137.22852,100,375152.9688,290464.6875,135913.9531,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
365.0733643,5.12935,58227.05859,69317.25,121573.6016,50620.54297,54741.01172,51539.28516,47235.45703,63698.35547,71144.4375,3,C14H22O7S2;C17H18N2O3S;C18H15ClN6O2,-0.00313341973624853;-0.105219408766569;-0.504727695108542,0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.99318308888308;-1.0952690779134;-0.494777364255374,CC(C)CCCCCc1c(O)ccc(c1[S](O)(=O)=O)[S](O)(=O)=O;[NH4+].Cc1ccc(Nc2cccc3cccc(c23)[S]([O-])(=O)=O)cc1;[O-][N+](=O)c1ccc(N=Nc2ccc(cc2)N(CCC#N)CCC#N)c(Cl)c1,26146;43670;9027,[M-H]-;[M+Cl]-;[M-H-H2O]-,0;0;0,0;-0.5;0,1;0;0,1;1;0,1.00681691111692;0;-0.494777364255374,,,
367.2164307,6.756616667,862118.6875,565727.6875,11651561,1723131.125,397619.9688,10671.22754,306168.6875,712594.8125,214664.8438,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
367.231425,7.892916667,88837.60938,53056.03906,248632.75,44509.75391,6631.722656,23380.80078,190693.7656,133153.0313,30064.68164,3,C20H35NO6;C20H35NO6;C20H35NO6,-0.483942151859343;-0.483942151859343;-0.483942151859343,-3.38291426215316;-3.38291426215316;-3.38291426215316,-4.8668564140125;-4.8668564140125;-4.8668564140125,CCOC(=O)C=C.CCN(CC)CCOC(=O)C(C)=C.COC(=O)C(C)=C;CCOC(=O)C=C.COC(=O)C(C)=C.CC(=C)C(=O)OCCNC(C)(C)C;COC(=O)C(C)=C.CC(C)COC(=O)C(C)=C.CC1CN1.CC(=C)C(O)=O,19010;19202;29065,[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-,0;0;0,0;0;0,0;0;0,0;0;0,-4.8668564140125;-4.8668564140125;-4.8668564140125,,,
367.2164307,6.756616667,172636.25,103854.4453,2211053.5,323636.25,77454.96875,100,49032.60156,127817.3906,39704.82422,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
367.2164307,6.756616667,29606.61914,21882.30859,508096.25,69717.63281,17310.25195,100,13388.24414,25828.52539,8782.385742,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
368.2198181,6.756616667,19541.53906,13616.9668,245726.7656,40088.35938,9625.631836,100,6912.103516,16367.61328,5007.754883,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
369.3013407,7.26235,79861.15625,87063.26563,83284.65625,86165.70313,100279.0547,81373.54688,254904.75,158388.2969,91698.67969,7,C22H42O4;C22H42O4;C22H42O4;C21H40O2;C21H40O2;C21H40O2;C21H40O2;C21H40O2;C21H40O2;C22H42O4;C22H42O4;C22H42O4;C22H42O4;C22H42O4;C22H42O4;C22H42O4;C22H42O4,0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347;0.00885581074936347,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316,CCCCCCCC\C=C/CCCCCCCC(=O)OCCOCCO;CCCCCCCCCCCCCCCCCCOC(=O)CCC(O)=O;CCCCCCCCCCCCCCCCOC(=O)CCCCC(O)=O;CCCCCCCC\C=C/CCCCCCCC(=O)OCCC;CCCCCCCC\C=C/CCCCCCCC(=O)OC(C)C;CCCCCCCCCCCCCCCCCCOC(=O)C=C;CCCCCCCC\C=C/CCCCCCCC(=O)OCCC;CCOC(CCCCCCC#CCCCC[C@H](C)CC)OCC;CCCCCCCCCCCCCCCCC\C=C/C(=O)OC;CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC;CCCCCCC(C)OC(=O)CCCCC(=O)OC(C)CCCCCC;CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC;CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C;CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCC;CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC;CCCCCCCCC(=O)OCC(C)(C)[C@H](OC(=O)CCCC)C(C)C;CCCCCCCC(=O)OCC(C)(CC)COC(=O)CCCCC(C)C,2774;33619;41809;3094;3138;10512;27281;39144;43235;2664;2874;3501;7242;16553;23983;30821;38085,[M-H]-;[M-H]-;[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5,1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1.01880614160253;1.01880614160253;1.01880614160253;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0.0188061416025316;0;0;0;0;0;0;0;0,,,
375.1825765,7.0198,64106.38281,43004.89453,219347.0625,29876.0957,8711.879883,100,11358.63867,24239.40039,12326.33105,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
375.1825765,7.0198,260295.3125,188376.7969,748361.75,155677.9688,34297.98438,100,141804.7188,235134.9844,110555.1953,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
376.1863403,7.0198,52194.54297,33302.80859,106082.1719,23098.8457,9376.780273,100,22888.21094,50615.91797,28864.49219,3,C22H30ClNO2,-1.996067576,0.009950331,-1.986117245,[Cl-].CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2.[H+],5438,[M-H]-,0,-0.5,1,0,0,,,
377.1430054,6.937,5955.706543,8235.111328,100,7271.496582,100,11630.96582,737230.125,724381.125,390080.2813,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
377.1617737,5.680033333,125470.2891,248121.6719,953796.9375,309127.4063,217600.0313,155068.5938,607588.375,226090.4531,295932.1563,3,C23H24ClN3,-0.537283208,0.009950331,-1.241618592,[Cl-].CN(N=CC1=[N+](C)c2ccccc2C1(C)C)c3ccc4ccccc4c3,22078,[M-H]-,0,-0.5,1,0,0,,,
377.2372538,9.843416667,100,8796.810547,1657729,89734.52344,25128.57617,4233.890137,147330.5781,203880.3438,74608.72656,3,C17H33NO5;C19H38O5S;C19H40O6S,-0.484413847122742;0.00957472376464867;0.00957472376464867,0.00995033085316809;-3.55781751214913;-3.31397237485487,-1.34113018293624;-3.88157612171781;-3.63773098442355,CCCCOC(=O)CCN(CCCO)CCC(=O)OCCCC;CCCCCCCCCCCCCCCCC(C(=O)OC)[S](O)(=O)=O;CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O,37450;9721;40161,[M+CH2O2-H]-;[M-H]-;[M-H-H2O]-,0.5;0.5;0,0;0;0,0;1;0,0;1;1,-0.94113018293624;-1.48157612171781;-2.63773098442355,,,
378.1653035,5.680033333,23060.64648,37474.82813,157320.2813,45382.6875,39315.54297,21500.60352,104468.5078,44374.81641,47090.60156,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
377.2373352,9.843416667,100,100,367694.25,20204.49023,6393.020508,100,26817.03906,44547.41797,19663.62305,3,C17H33NO5;C19H38O5S;C19H40O6S,-0.484387644287847;0.00863580390616192;0.00863580390616192,0.00995033085316809;-4.19962078866729;-4.01697513266624,-0.474437313434679;-4.19098498476113;-4.00833932876008,CCCCOC(=O)CCN(CCCO)CCC(=O)OCCCC;CCCCCCCCCCCCCCCCC(C(=O)OC)[S](O)(=O)=O;CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O,37450;9721;40161,[M+CH2O2-H]-;[M-H]-;[M-H-H2O]-,0;0;0,0;0;0,0;1;0,0;0;0,-0.474437313434679;-3.19098498476113;-4.00833932876008,,,
378.9189453,3.809683333,130607.0703,158338.4531,110882.8672,77006.32813,148742.3125,69408.69531,92275.13281,68350.25781,160966.4688,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
378.9189453,3.809683333,189335.25,182267.8594,137731.7656,183287.5938,165597.8906,134355.5625,155135.9219,174329.25,195660.9219,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
377.0940552,5.564266667,30658.05273,52084.12891,705031.625,114626.1172,24646.60352,100,16286.27148,25113.37695,38815.30078,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
379.1584981,7.4135,10228.75781,17056.24219,100,23572.36328,10266.03906,15863.38574,31006.25391,126049.9922,63496.52734,8,C23H24BrClN2;C23H24ClN3,-0.0862940948337544;-0.565064080963331,0.00995033085316809;-3.24045713177534,-0.0763437639805863;-3.80552121273868,[Cl-].CCN(CC)c1ccc(cc1)C2=[N+](CC)c3ccc(Br)c4cccc2c34;[Cl-].CN(N=CC1=[N+](C)c2ccccc2C1(C)C)c3ccc4ccccc4c3,21028;22078,[M-Br+O]-;[M-H]-,0;0,0;-0.5,0.5;1,0;0,0.423656236019414;0,,,
379.1563721,5.5355,1102719.875,834039,1753091.75,1002847.25,847207.1875,871411.875,1255960.125,803878.875,1077818.875,3,C16H26O10;C24H20N4O;C21H22ClN5,-0.484169433567248;0.00397103666996504;-0.0454040486566018,0.00995033085316809;0.00995033085316809;-3.68961212453646,-0.47421910271408;0.0139213675231331;-3.73501617319306,OCCCOCCCO.OC(=O)CCCCC(O)=O.O=C1OC(=O)C=C1;Cc1cc(ccc1N\N=C2/C(=O)C=Cc3ccccc23)N=Nc4ccccc4C;[Cl-].Cn1c(C)c(N=Nc2cc(C)n(C)[n+]2c3ccccc3)c4ccccc14,20693;1979;44709,[M]-;[M-H]-;[M]-,0;0;0,0;-0.5;0,0.5;1;0.5,0;0;0,0.02578089728592;0;-3.23501617319306,,,
379.2526855,11.46875,43119.53125,17411.01758,394288.9063,100,100,100,7050.168945,12046.28125,7541.116211,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
379.2526855,11.46875,11408.90234,8927.991211,187085.2969,100,100,100,4363.530273,7091.605957,100,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
380.091217,5.564266667,7352.314941,11726.65918,117247.9922,25361.39844,6416.60791,100,100,5421.895996,6398.523438,3,C19H21ClNO3S;C17H18ClNO4,-2.75682011982802;-4.60516887696029,-3.68591966225191;-4.3880591537431,-6.44273978207993;-8.99322803070338,CC[n+]1ccc(C)c2ccc(Cl)cc12.Cc3ccc(cc3)[S](O)(=O)=O;[O-][Cl](=O)(=O)=O.C1CCC(C1)=[N+](c2ccccc2)c3ccccc3,37224;16296,[M]-;[M+CH2O2-H]-,0;0,0;0,0.5;0,0;0,0;0,,,
379.1563721,5.5355,209170.2969,171504.0313,321347.2813,180050.2969,164118.2969,172412.6875,260686.3281,158233.7969,203891.4375,3,C16H26O10;C24H20N4O;C21H22ClN5,-0.484169433567248;0.00397103666996504;-0.0454040486566018,0.00995033085316809;0.00995033085316809;-3.68961212453646,-0.47421910271408;0.0139213675231331;-3.73501617319306,OCCCOCCCO.OC(=O)CCCCC(O)=O.O=C1OC(=O)C=C1;Cc1cc(ccc1N\N=C2/C(=O)C=Cc3ccccc23)N=Nc4ccccc4C;[Cl-].Cn1c(C)c(N=Nc2cc(C)n(C)[n+]2c3ccccc3)c4ccccc14,20693;1979;44709,[M]-;[M-H]-;[M]-,0;0;0,0;-0.5;0,0.5;1;0.5,0;0;0,0.02578089728592;0;-3.23501617319306,,,
381.2321472,7.892916667,2995544,2191079.5,20975176,5596204,1629849.625,645996.1875,9588649,10533160,3850250.5,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
382.2355042,7.892916667,581332.4375,402267.3438,4124144.75,1177999.875,324030.875,140803.5,1908609.75,2087477.25,737030.6875,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
383.2212626,4.82975,100,100,100,100,100,9496.977539,3335081.75,4513230,2590167,8,C22H29N3O3;C19H32N4O2,-0.0424054423350914;0.00926404931690931,0.00995033085316809;-4.53497032933511,-0.0324551114819233;-4.5257062800182,CCN(CC)c1ccc2nc3ccc(cc3[o+]c2c1)N(CC)CC.CC([O-])=O;CCCCCCCCCC(C)=O.NC(N)=NN/C=C/1C=CC=CC1=O,43681;27261,[M]-;[M+Cl]-,0;0,0;-0.5,0.5;0,0;0,0.467544888518077;0,,,
381.2321777,7.892916667,110638.9141,80884.85156,799021.125,241178.8906,71010.75,26563.48828,347312.1563,385832.2188,161349.8438,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
383.2275594,7.892916667,91722.26563,77645.58594,446308.625,241178.8906,71010.75,26563.48828,267036.875,266816.7188,126538.4922,3,C20H35NO7,-4.605164151,-4.366516052,-9.971680203,CCC(CO)(COC(=O)CCCCCN)COC(=O)C1CCCCC1C(O)=O,35985,[M-H-H2O]-,0.5,0,0,0,0,,,
382.2355347,7.892916667,63494.08203,51587.16797,455770.0313,148088.5938,38591.26172,12783.20898,228267.25,242726.9844,79259.94531,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
383.3535258,7.881316667,6013.283691,9724.948242,7394.73291,10665.14551,28090.56641,13627.86914,26670.78516,281799.1875,16887.22266,8,C23H46O,0.003800537,-3.383230865,-3.288521237,CCCCCCCCCCCC(=O)CCCCCCCCCCC,4988,[M+CH2O2-H]-,0,0,0,1,-2.288521237,,,
382.2355347,7.892916667,20791.20703,23225.62695,161142.1094,43627.95703,19507.80859,7100.315918,70323.98438,83549.02344,33294.30078,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
384.9359639,4.07785,181670.5156,131263.5313,58275.35938,148087.2969,160479.7969,113178.4922,120995.6875,113430.8438,175755.0469,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
384.9360453,3.48305,184896.3438,125236.3125,221646.25,195232.25,187637.5156,164578.375,165914.7969,179235.7188,185006.0938,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
386.1646729,5.36115,100,100,120758.4063,100,100,100,100,100,100,3,C21H26ClN3O2;C16H24N2O6;C20H24ClN3;C20H24ClN3;C20H24ClN3,-0.148582633393099;-0.488697481881061;-0.148582633393099;-0.148582633393099;-0.148582633393099,-3.96394518702777;0.00995033085316809;-4.41542084231313;-4.41542084231313;-4.41542084231313,-4.25538496327801;-1.47874715102789;-4.70686061856337;-4.70686061856337;-4.70686061856337,[Cl-].CNc1ccc(NCCC[N+](C)(C)C)c2C(=O)c3ccccc3C(=O)c12;CCOC(=O)C=C.CC(=C)C(O)=O.OCNC(=O)C=C.C=CC#N;[Cl-].CN(N=CC1=[N+](C)c2ccccc2C1(C)C)c3ccc(C)cc3;[Cl-].CN(N=C(C)C1=[N+](C)c2ccccc2C1(C)C)c3ccccc3;[Cl-].CN(N=CC1=[N+](C)c2ccccc2C1(C)C)c3ccc(C)cc3,42027;23177;21921;24163;24166,[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0;0;0,-0.5;0;0;0;0,1;0;0;0;0,0.950224978301143;0;0;0;0,0;-1.47874715102789;-4.70686061856337;-4.70686061856337;-4.70686061856337,,,
387.8607992,0.755491667,152540.375,159618.9688,145507.4375,94191.03906,118656.3203,124811.7266,103763.0156,101146.8828,150315.2969,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
385.91745,7.44705,153398.75,116205.3594,100,20523.96484,34423.10547,105537.0547,43171.48438,17076.94531,111602.8047,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
387.9124146,7.476666667,105013.7734,88271.33594,32946.51563,10957.20996,25663.82813,71234.53906,28590.58203,12360.30762,64392.83984,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
390.8749084,0.636528333,150909.0313,94440.14844,97635.91406,90871.74219,92027.28125,90218.17188,87515.46094,89976.91406,94091.96094,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
391.1774801,6.376466667,81777.33594,68257.16406,402793.125,198199.4688,52581.55859,100,24200.77539,61699.70703,36665.39844,3,C14H32Cl2N2O3,-0.204288952,0.009950331,-0.194338621,[Cl-].CC1CO1.NCCCCCCN.ClCC2CO2.C3CO3.[H+],25488,[M+CH2O2-H]-,0,0,0,0,-0.194338621,,,
391.252889,11.46896667,4481.292969,10951.12891,100,4343.046387,100,100,144193.5469,111816.6797,53399.83984,7,C19H38O3S,-0.000410386,-3.903239103,-3.903649489,CCCCCCCC/C=C/CCCCCCCCO[S](C)(=O)=O,21370,[M+CH2O2-H]-,0,0,0,0,-3.903649489,,,
391.8727519,0.636528333,162779.7188,97584.27344,91345.75781,91762.6875,105800.1172,99828.91406,97157.79688,115913.0156,91303.72656,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
392.060201,4.57035,100,100,100,100,100,119877.2422,11854.77539,100,100,6,0,0,0,0,0,0,0,0,0,0,0,0,,,
391.1102905,6.230866667,48852.77344,52934.58594,629145.5,75802.45313,31571.40625,22937.92383,154557.2188,169840.5,95574.30469,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
393.1720785,6.1154,649469.1875,515118.4688,2288309.75,438763.5,388091.25,532543.625,721934.375,694248.5,484746.75,3,C15H34O7S;C25H22N4O;C21H27ClN2O3,-0.091938680772174;0.000929964155797014;-0.559720501438512,0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.415321683252339;-0.989119704991035;-1.32754794836312,CCCCCCCCCCC(O)(OCC)OCC.O[S](O)(=O)=O;Cc1cc(N=Nc2ccccc2C)c(C)cc1N\N=C3/C(=O)C=Cc4ccccc34;[Cl-].COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12.[H+],34681;11301;282,[M+Cl]-;[M-H]-;[M]-,0;0;0,-0.5;-0.5;0,0;1;0.5,0;0;0,0;0;-0.82754794836312,,,
393.249939,4.82975,30321.41797,20466.78906,19730.06055,24118.13281,30276.70117,64690.50391,41435592,56524816,34312528,8,C25H32N2O2,-0.484196532,0.009950331,-1.474246201,CCCCC(CC)CNc1ccc(NC(C)C)c2C(=O)c3ccccc3C(=O)c12,27936,[M]-,0,0,0.5,0,-0.974246201,,,
394.1058146,6.230866667,14538.33203,9980.383789,130630.7188,16919.35352,7203.244629,6124.938477,40849.15625,40667.32813,21737.41602,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
393.1720886,6.1154,148531.75,105325.7031,417103.7188,89550.47656,83063.11719,108953.3438,151796.875,143763,100572.9453,3,C25H22N4O;C15H34O7S;C21H27ClN2O3,0.00202078908980775;-0.0578439433868297;-0.559714784275287,0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0119711199429758;-0.0478936125336617;-0.549764453422119,Cc1cc(N=Nc2ccccc2C)c(C)cc1N\N=C3/C(=O)C=Cc4ccccc34;CCCCCCCCCCC(O)(OCC)OCC.O[S](O)(=O)=O;[Cl-].COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12.[H+],11301;34681;282,[M-H]-;[M+Cl]-;[M]-,0;0;0,-0.5;-0.5;0,1;0;0.5,0;0;0,0;0;-0.049764453422119,,,
