"mz","minintensity","sampleID"
241.108,12747.796875,88
171.102,149709.078125,89
182.988,27744.92578125,89
201.076,64070.58984375,89
215.092,42636.83984375,89
241.108,10019.734375,89
171.102,142330.703125,90
182.988,29619.05078125,90
241.108,11088.119140625,90
121.028,77502.0859375,91
143.07,230962.8125,91
157.086,103974.890625,91
169.086,27394.455078125,91
171.102,132497.421875,91
171.138,61066.5,91
201.076,64273.79296875,91
157.086,89191.375,92
171.102,131250.96875,92
182.988,26261.009765625,92
215.092,37252.984375,92
132.922,10332.7802734375,93
145.086,25424.099609375,93
171.102,129863.640625,93
182.988,32801.34375,93
215.092,37769.1171875,93
241.108,10923.3447265625,93
148.952,457403.53125,94
182.988,27335.625,94
157.086,89973.25,95
171.102,134682.015625,95
182.988,28744.38671875,95
143.07,114856.1953125,96
171.102,94038.0625,96
182.988,24872.677734375,96
