"mz","formula","SMILES","matchscore"
383.2212626,"C22H29N3O3","CCN(CC)c1ccc2nc3ccc(cc3[o+]c2c1)N(CC)CC.CC([O-])=O",0.467544888518077
395.1060588,"C18H22N2O4S2","Cc1ccc(cc1)[S](O)(=O)=O.OC(CN2CCSC2=N)c3ccccc3",0.021935077898878
395.1060791,"C18H22N2O4S2","Cc1ccc(cc1)[S](O)(=O)=O.OC(CN2CCSC2=N)c3ccccc3",0.021935077898878
395.2476298,"C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O",1.21966152752482
395.2476298,"C18H38O4S","CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O",0.21966152752482
395.2476298,"C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O",1.38329789116118
395.2476298,"C18H38O4S","CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O",0.383297891161183
395.2622477,"C23H40O3S","CCCCCCCCCCCCCCCCCc1ccc(cc1)[S](O)(=O)=O",1.018307795
395.2476501,"C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O",1.38234033964665
397.0784302,"C17H20O4S2","Oc1ccc(SCCOCOCCSc2ccc(O)cc2)cc1",0.009166746
397.3324585,"C24H46O4","CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CC)(CO)CO",2.26970624629079
397.3324585,"C24H48O5","CCCCCCCC\C=C/CCCCCCCC(O)=O.CCC(CO)(CO)CO",1.66970624629079
397.3324585,"C24H48O5","CCCCCCCC/C=C/CCCCCCCCOC(CO)COCC(O)CO",1.26970624629079
397.3324585,"C23H44O2","CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OC",0.76970624629079
397.3324585,"C23H44O2","CCCCCCCCCCCCCCCCCCCCOC(=O)C=C",0.76970624629079
398.17158,"C26H23NO3","Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14",0.513750288671147
396.250946,"C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O",1.01781514944793
396.250946,"C18H38O4S","CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O",0.0178151494479326
409.2266947,"C18H36O5S","CCCCCCCCCCCCCCCCC(C(O)=O)[S](O)(=O)=O",0.016993044
409.226766,"C18H36O5S","CCCCCCCCCCCCCCCCC(C(O)=O)[S](O)(=O)=O",0.012839162
