mz10ppm,matches10ppm,mz5ppm,matches5ppm,mz1ppm,matches1ppm
815.6029867,0,815.6029867,0,815.6029867,0
815.6029867,0,815.6029867,0,815.6029867,0
815.6029867,0,815.6029867,0,815.6029867,0
815.6399943,0,815.6399943,0,815.6399943,0
815.6399943,0,815.6399943,0,815.6399943,0
815.6402791,0,815.6402791,0,815.6402791,0
815.6402791,0,815.6402791,0,815.6402791,0
815.6403198,0,815.6403198,0,815.6403198,0
815.6763713,0,815.6763713,0,815.6763713,0
815.7131958,1,815.7131958,1,815.7131958,1
815.7132772,1,815.7132772,1,815.7132772,1
815.7132772,1,815.7132772,1,815.7132772,1
815.7132772,1,815.7132772,1,815.7132772,1
815.7132772,1,815.7132772,1,815.7132772,1
815.7132772,1,815.7132772,1,815.7132772,1
816.2680461,0,816.2680461,0,816.2680461,0
816.2680461,0,816.2680461,0,816.2680461,0
816.2680461,0,816.2680461,0,816.2680461,0
816.2680461,0,816.2680461,0,816.2680461,0
816.3133545,1,816.3133545,1,816.3133545,0
816.3133545,1,816.3133545,1,816.3133545,0
816.3133545,1,816.3133545,1,816.3133545,0
816.3133545,1,816.3133545,1,816.3133545,0
816.643514,1,816.643514,0,816.643514,0
816.643514,1,816.643514,0,816.643514,0
816.6442464,1,816.6442464,0,816.6442464,0
816.6482544,1,816.6482544,1,816.6482544,0
816.6806844,1,816.6806844,0,816.6806844,0
816.6806844,1,816.6806844,0,816.6806844,0
816.7166341,1,816.7166341,1,816.7166341,1
816.7166341,1,816.7166341,1,816.7166341,1
816.8571777,0,816.8571777,0,816.8571777,0
816.8571777,0,816.8571777,0,816.8571777,0
817.093811,3,817.093811,3,817.093811,2
817.6187337,0,817.6187337,0,817.6187337,0
817.6527913,1,817.6527913,1,817.6527913,0
817.6535034,1,817.6535034,1,817.6535034,1
817.6538493,1,817.6538493,1,817.6538493,1
817.6538493,1,817.6538493,1,817.6538493,1
817.6922811,2,817.6922811,1,817.6922811,0
817.6922811,2,817.6922811,1,817.6922811,0
817.7290446,1,817.7290446,0,817.7290446,0
817.7290446,1,817.7290446,0,817.7290446,0
817.7290446,1,817.7290446,0,817.7290446,0
817.7290446,1,817.7290446,0,817.7290446,0
817.7290446,1,817.7290446,0,817.7290446,0
817.7290446,1,817.7290446,0,817.7290446,0
817.7290446,1,817.7290446,0,817.7290446,0
817.7290446,1,817.7290446,0,817.7290446,0
818.288737,2,818.288737,2,818.288737,0
818.288737,2,818.288737,2,818.288737,0
818.288737,2,818.288737,2,818.288737,0
818.3073324,0,818.3073324,0,818.3073324,0
818.5870565,1,818.5870565,1,818.5870565,0
818.5870565,1,818.5870565,1,818.5870565,0
818.5870565,1,818.5870565,1,818.5870565,0
818.6230876,0,818.6230876,0,818.6230876,0
818.6230876,0,818.6230876,0,818.6230876,0
818.6461792,0,818.6461792,0,818.6461792,0
818.6587118,1,818.6587118,1,818.6587118,0
818.7323201,0,818.7323201,0,818.7323201,0
818.7323201,0,818.7323201,0,818.7323201,0
818.7323201,0,818.7323201,0,818.7323201,0
819.2385254,0,819.2385254,0,819.2385254,0
819.2385254,0,819.2385254,0,819.2385254,0
819.2385254,0,819.2385254,0,819.2385254,0
819.3124593,1,819.3124593,0,819.3124593,0
819.7073568,2,819.7073568,0,819.7073568,0
819.7073568,2,819.7073568,0,819.7073568,0
819.7443237,0,819.7443237,0,819.7443237,0
819.7443237,0,819.7443237,0,819.7443237,0
819.7443237,0,819.7443237,0,819.7443237,0
819.7443237,0,819.7443237,0,819.7443237,0
819.7443237,0,819.7443237,0,819.7443237,0
819.7443237,0,819.7443237,0,819.7443237,0
819.7443237,0,819.7443237,0,819.7443237,0
819.7443237,0,819.7443237,0,819.7443237,0
819.7444458,0,819.7444458,0,819.7444458,0
819.7912191,0,819.7912191,0,819.7912191,0
820.711141,2,820.711141,0,820.711141,0
820.7478231,0,820.7478231,0,820.7478231,0
820.7478231,0,820.7478231,0,820.7478231,0
820.7482503,0,820.7482503,0,820.7482503,0
821.4973755,0,821.4973755,0,821.4973755,0
821.6300659,0,821.6300659,0,821.6300659,0
821.6300659,0,821.6300659,0,821.6300659,0
821.6300659,0,821.6300659,0,821.6300659,0
821.6660563,0,821.6660563,0,821.6660563,0
822.6332804,0,822.6332804,0,822.6332804,0
822.6332804,0,822.6332804,0,822.6332804,0
822.6332804,0,822.6332804,0,822.6332804,0
822.7559001,0,822.7559001,0,822.7559001,0
823.0042725,0,823.0042725,0,823.0042725,0
823.0042725,0,823.0042725,0,823.0042725,0
823.0043335,0,823.0043335,0,823.0043335,0
823.4475301,0,823.4475301,0,823.4475301,0
823.4475301,0,823.4475301,0,823.4475301,0
823.4475301,0,823.4475301,0,823.4475301,0
823.645284,0,823.645284,0,823.645284,0
823.6456502,0,823.6456502,0,823.6456502,0
823.6456502,0,823.6456502,0,823.6456502,0
823.6456502,0,823.6456502,0,823.6456502,0
823.7395223,0,823.7395223,0,823.7395223,0
824.0081584,0,824.0081584,0,824.0081584,0
824.452596,0,824.452596,0,824.452596,0
824.452596,0,824.452596,0,824.452596,0
824.452596,0,824.452596,0,824.452596,0
824.452596,0,824.452596,0,824.452596,0
824.513916,0,824.513916,0,824.513916,0
824.513916,0,824.513916,0,824.513916,0
824.6491089,0,824.6491089,0,824.6491089,0
824.6491089,0,824.6491089,0,824.6491089,0
824.7429403,0,824.7429403,0,824.7429403,0
824.7429403,0,824.7429403,0,824.7429403,0
824.7429403,0,824.7429403,0,824.7429403,0
825.4596965,0,825.4596965,0,825.4596965,0
825.4596965,0,825.4596965,0,825.4596965,0
825.4596965,0,825.4596965,0,825.4596965,0
825.4596965,0,825.4596965,0,825.4596965,0
825.4596965,0,825.4596965,0,825.4596965,0
825.6245117,1,825.6245117,0,825.6245117,0
825.6607666,1,825.6607666,1,825.6607666,0
825.6607666,1,825.6607666,1,825.6607666,0
825.6607666,1,825.6607666,1,825.6607666,0
825.6607666,1,825.6607666,1,825.6607666,0
825.6611532,1,825.6611532,1,825.6611532,0
825.6611532,1,825.6611532,1,825.6611532,0
825.6611532,1,825.6611532,1,825.6611532,0
825.6975098,0,825.6975098,0,825.6975098,0
825.6975098,0,825.6975098,0,825.6975098,0
825.6975098,0,825.6975098,0,825.6975098,0
825.6975098,0,825.6975098,0,825.6975098,0
825.6976929,0,825.6976929,0,825.6976929,0
825.7461141,1,825.7461141,1,825.7461141,0
826.2248128,0,826.2248128,0,826.2248128,0
826.2462565,1,826.2462565,0,826.2462565,0
826.6648153,1,826.6648153,0,826.6648153,0
826.6648153,1,826.6648153,0,826.6648153,0
826.6648153,1,826.6648153,0,826.6648153,0
826.6648153,1,826.6648153,0,826.6648153,0
826.7009481,0,826.7009481,0,826.7009481,0
826.7010905,0,826.7010905,0,826.7010905,0
827.2331543,2,827.2331543,2,827.2331543,0
827.6030477,0,827.6030477,0,827.6030477,0
827.6391602,2,827.6391602,2,827.6391602,1
827.6391602,2,827.6391602,2,827.6391602,1
827.6395264,2,827.6395264,2,827.6395264,1
827.6717529,1,827.6717529,0,827.6717529,0
827.6756388,0,827.6756388,0,827.6756388,0
827.6756388,0,827.6756388,0,827.6756388,0
827.6756388,0,827.6756388,0,827.6756388,0
827.7133179,0,827.7133179,0,827.7133179,0
827.7133179,0,827.7133179,0,827.7133179,0
827.7134399,0,827.7134399,0,827.7134399,0
827.713562,0,827.713562,0,827.713562,0
827.713562,0,827.713562,0,827.713562,0
827.713562,0,827.713562,0,827.713562,0
827.713562,0,827.713562,0,827.713562,0
828.2365926,2,828.2365926,1,828.2365926,0
828.2365926,2,828.2365926,1,828.2365926,0
828.6443481,2,828.6443481,1,828.6443481,0
828.6451213,2,828.6451213,1,828.6451213,0
828.6808472,0,828.6808472,0,828.6808472,0
828.7167358,0,828.7167358,0,828.7167358,0
828.7167358,0,828.7167358,0,828.7167358,0
829.1988729,3,829.1988729,0,829.1988729,0
829.1988729,3,829.1988729,0,829.1988729,0
829.1988729,3,829.1988729,0,829.1988729,0
829.6191406,0,829.6191406,0,829.6191406,0
829.6191406,0,829.6191406,0,829.6191406,0
829.7291463,0,829.7291463,0,829.7291463,0
829.7293701,0,829.7293701,0,829.7293701,0
829.7293701,0,829.7293701,0,829.7293701,0
829.7293701,0,829.7293701,0,829.7293701,0
829.7293701,0,829.7293701,0,829.7293701,0
829.7293701,0,829.7293701,0,829.7293701,0
829.7293701,0,829.7293701,0,829.7293701,0
829.7293701,0,829.7293701,0,829.7293701,0
830.2026774,1,830.2026774,0,830.2026774,0
830.2026774,1,830.2026774,0,830.2026774,0
830.6229858,0,830.6229858,0,830.6229858,0
830.6229858,0,830.6229858,0,830.6229858,0
830.7322795,0,830.7322795,0,830.7322795,0
830.7325846,0,830.7325846,0,830.7325846,0
830.732605,0,830.732605,0,830.732605,0
830.732605,0,830.732605,0,830.732605,0
830.732605,0,830.732605,0,830.732605,0
830.7329915,0,830.7329915,0,830.7329915,0
831.1149292,1,831.1149292,1,831.1149292,1
831.5634562,1,831.5634562,1,831.5634562,0
831.5980428,0,831.5980428,0,831.5980428,0
831.5980428,0,831.5980428,0,831.5980428,0
831.5980428,0,831.5980428,0,831.5980428,0
831.6341756,1,831.6341756,0,831.6341756,0
831.6341756,1,831.6341756,0,831.6341756,0
831.6341756,1,831.6341756,0,831.6341756,0
831.6341756,1,831.6341756,0,831.6341756,0
831.6341756,1,831.6341756,0,831.6341756,0
831.6697388,0,831.6697388,0,831.6697388,0
831.6697388,0,831.6697388,0,831.6697388,0
831.7445068,0,831.7445068,0,831.7445068,0
831.7450765,0,831.7450765,0,831.7450765,0
831.7450765,0,831.7450765,0,831.7450765,0
831.7450765,0,831.7450765,0,831.7450765,0
831.7451986,0,831.7451986,0,831.7451986,0
831.7452393,0,831.7452393,0,831.7452393,0
831.7452393,0,831.7452393,0,831.7452393,0
831.7452393,0,831.7452393,0,831.7452393,0
831.7452393,0,831.7452393,0,831.7452393,0
831.7452393,0,831.7452393,0,831.7452393,0
831.7452393,0,831.7452393,0,831.7452393,0
831.7452393,0,831.7452393,0,831.7452393,0
831.7452393,0,831.7452393,0,831.7452393,0
831.7452393,0,831.7452393,0,831.7452393,0
831.7454834,0,831.7454834,0,831.7454834,0
832.12205,1,832.12205,0,832.12205,0
832.6035767,0,832.6035767,0,832.6035767,0
832.6387736,0,832.6387736,0,832.6387736,0
832.6775106,0,832.6775106,0,832.6775106,0
832.6775106,0,832.6775106,0,832.6775106,0
832.7485148,0,832.7485148,0,832.7485148,0
832.7485148,0,832.7485148,0,832.7485148,0
832.7485148,0,832.7485148,0,832.7485148,0
832.7485148,0,832.7485148,0,832.7485148,0
832.7485148,0,832.7485148,0,832.7485148,0
832.7490438,0,832.7490438,0,832.7490438,0
833.130839,1,833.130839,1,833.130839,0
833.130839,1,833.130839,1,833.130839,0
833.1309814,1,833.1309814,1,833.1309814,0
833.1309814,1,833.1309814,1,833.1309814,0
833.1309814,1,833.1309814,1,833.1309814,0
833.7516479,0,833.7516479,0,833.7516479,0
833.7516479,0,833.7516479,0,833.7516479,0
833.7517904,0,833.7517904,0,833.7517904,0
833.7517904,0,833.7517904,0,833.7517904,0
833.7517904,0,833.7517904,0,833.7517904,0
833.7517904,0,833.7517904,0,833.7517904,0
833.7517904,0,833.7517904,0,833.7517904,0
833.7517904,0,833.7517904,0,833.7517904,0
833.7517904,0,833.7517904,0,833.7517904,0
833.7518311,0,833.7518311,0,833.7518311,0
833.7577718,0,833.7577718,0,833.7577718,0
833.7577718,0,833.7577718,0,833.7577718,0
834.1334839,2,834.1334839,1,834.1334839,0
834.133667,2,834.133667,1,834.133667,0
834.695048,0,834.695048,0,834.695048,0
834.7628784,0,834.7628784,0,834.7628784,0
834.7637126,1,834.7637126,0,834.7637126,0
834.7637126,1,834.7637126,0,834.7637126,0
834.7637126,1,834.7637126,0,834.7637126,0
834.7637126,1,834.7637126,0,834.7637126,0
834.7637126,1,834.7637126,0,834.7637126,0
834.7637126,1,834.7637126,0,834.7637126,0
834.7637126,1,834.7637126,0,834.7637126,0
834.9220581,0,834.9220581,0,834.9220581,0
834.9220581,0,834.9220581,0,834.9220581,0
835.6087036,0,835.6087036,0,835.6087036,0
835.7671916,1,835.7671916,0,835.7671916,0
835.7671916,1,835.7671916,0,835.7671916,0
835.7671916,1,835.7671916,0,835.7671916,0
835.7671916,1,835.7671916,0,835.7671916,0
835.7671916,1,835.7671916,0,835.7671916,0
836.6109619,0,836.6109619,0,836.6109619,0
836.7107951,0,836.7107951,0,836.7107951,0
836.7107951,0,836.7107951,0,836.7107951,0
836.9190674,0,836.9190674,0,836.9190674,0
836.9190674,0,836.9190674,0,836.9190674,0
837.0199788,0,837.0199788,0,837.0199788,0
837.6242879,0,837.6242879,0,837.6242879,0
837.6242879,0,837.6242879,0,837.6242879,0
837.6242879,0,837.6242879,0,837.6242879,0
837.6242879,0,837.6242879,0,837.6242879,0
837.716451,2,837.716451,0,837.716451,0
837.8098145,1,837.8098145,1,837.8098145,0
838.2120972,1,838.2120972,1,838.2120972,0
838.2123006,1,838.2123006,1,838.2123006,0
838.6288656,0,838.6288656,0,838.6288656,0
838.6288656,0,838.6288656,0,838.6288656,0
838.7209066,2,838.7209066,0,838.7209066,0
839.2450562,1,839.2450562,1,839.2450562,0
839.2450562,1,839.2450562,1,839.2450562,0
839.2450562,1,839.2450562,1,839.2450562,0
839.4422811,0,839.4422811,0,839.4422811,0
839.4422811,0,839.4422811,0,839.4422811,0
839.4422811,0,839.4422811,0,839.4422811,0
839.6395264,0,839.6395264,0,839.6395264,0
839.6395264,0,839.6395264,0,839.6395264,0
839.6395264,0,839.6395264,0,839.6395264,0
839.6395264,0,839.6395264,0,839.6395264,0
839.6774089,2,839.6774089,1,839.6774089,0
839.6774089,2,839.6774089,1,839.6774089,0
839.7129313,0,839.7129313,0,839.7129313,0
839.7310384,2,839.7310384,0,839.7310384,0
840.2502645,0,840.2502645,0,840.2502645,0
840.2512004,0,840.2512004,0,840.2512004,0
840.2512004,0,840.2512004,0,840.2512004,0
840.4470011,0,840.4470011,0,840.4470011,0
840.4470011,0,840.4470011,0,840.4470011,0
840.447286,0,840.447286,0,840.447286,0
840.6439412,0,840.6439412,0,840.6439412,0
840.679362,1,840.679362,0,840.679362,0
840.679362,1,840.679362,0,840.679362,0
840.7173462,0,840.7173462,0,840.7173462,0
840.8939819,0,840.8939819,0,840.8939819,0
841.2145996,1,841.2145996,1,841.2145996,0
841.2145996,1,841.2145996,1,841.2145996,0
841.4567668,0,841.4567668,0,841.4567668,0
841.4567668,0,841.4567668,0,841.4567668,0
841.4568278,0,841.4568278,0,841.4568278,0
841.4568278,0,841.4568278,0,841.4568278,0
841.4570719,0,841.4570719,0,841.4570719,0
841.6187744,0,841.6187744,0,841.6187744,0
841.655599,0,841.655599,0,841.655599,0
841.6557617,0,841.6557617,0,841.6557617,0
841.6557617,0,841.6557617,0,841.6557617,0
841.6557617,0,841.6557617,0,841.6557617,0
841.6929728,1,841.6929728,0,841.6929728,0
841.6929728,1,841.6929728,0,841.6929728,0
841.6929728,1,841.6929728,0,841.6929728,0
841.7280884,0,841.7280884,0,841.7280884,0
841.7285767,0,841.7285767,0,841.7285767,0
842.4599813,0,842.4599813,0,842.4599813,0
842.4602051,0,842.4602051,0,842.4602051,0
842.6589152,0,842.6589152,0,842.6589152,0
842.6589152,0,842.6589152,0,842.6589152,0
842.6960856,2,842.6960856,0,842.6960856,0
842.7319539,0,842.7319539,0,842.7319539,0
842.8911133,0,842.8911133,0,842.8911133,0
842.8911133,0,842.8911133,0,842.8911133,0
843.2287394,0,843.2287394,0,843.2287394,0
843.2947388,2,843.2947388,0,843.2947388,0
843.2950439,2,843.2950439,0,843.2950439,0
843.4648438,0,843.4648438,0,843.4648438,0
843.4648438,0,843.4648438,0,843.4648438,0
843.5965373,0,843.5965373,0,843.5965373,0
843.6337484,0,843.6337484,0,843.6337484,0
843.6337484,0,843.6337484,0,843.6337484,0
843.6663005,1,843.6663005,1,843.6663005,1
843.6663005,1,843.6663005,1,843.6663005,1
843.6663005,1,843.6663005,1,843.6663005,1
843.6694336,1,843.6694336,1,843.6694336,0
843.6694336,1,843.6694336,1,843.6694336,0
843.6694336,1,843.6694336,1,843.6694336,0
843.6694336,1,843.6694336,1,843.6694336,0
843.7081706,2,843.7081706,0,843.7081706,0
843.7081706,2,843.7081706,0,843.7081706,0
843.7081706,2,843.7081706,0,843.7081706,0
843.7433675,0,843.7433675,0,843.7433675,0
843.7440796,0,843.7440796,0,843.7440796,0
843.7441813,0,843.7441813,0,843.7441813,0
843.7441813,0,843.7441813,0,843.7441813,0
843.7441813,0,843.7441813,0,843.7441813,0
843.7441813,0,843.7441813,0,843.7441813,0
843.7441813,0,843.7441813,0,843.7441813,0
843.7441813,0,843.7441813,0,843.7441813,0
843.7442627,0,843.7442627,0,843.7442627,0
844.2325439,0,844.2325439,0,844.2325439,0
844.3001099,1,844.3001099,0,844.3001099,0
844.6396281,0,844.6396281,0,844.6396281,0
844.6740519,1,844.6740519,0,844.6740519,0
844.6740519,1,844.6740519,0,844.6740519,0
844.6740519,1,844.6740519,0,844.6740519,0
844.7114258,0,844.7114258,0,844.7114258,0
844.7114258,0,844.7114258,0,844.7114258,0
844.7476196,0,844.7476196,0,844.7476196,0
844.8236491,1,844.8236491,1,844.8236491,0
844.8878174,0,844.8878174,0,844.8878174,0
845.0940552,0,845.0940552,0,845.0940552,0
845.1937052,0,845.1937052,0,845.1937052,0
845.1937052,0,845.1937052,0,845.1937052,0
845.2436523,0,845.2436523,0,845.2436523,0
845.6129557,1,845.6129557,1,845.6129557,0
845.6129557,1,845.6129557,1,845.6129557,0
845.68632,1,845.68632,0,845.68632,0
845.7227173,0,845.7227173,0,845.7227173,0
845.7227173,0,845.7227173,0,845.7227173,0
845.7227173,0,845.7227173,0,845.7227173,0
845.7227173,0,845.7227173,0,845.7227173,0
845.7227173,0,845.7227173,0,845.7227173,0
845.7227173,0,845.7227173,0,845.7227173,0
845.7227173,0,845.7227173,0,845.7227173,0
845.7227173,0,845.7227173,0,845.7227173,0
845.7227173,0,845.7227173,0,845.7227173,0
845.7598267,0,845.7598267,0,845.7598267,0
845.7599284,0,845.7599284,0,845.7599284,0
845.7599284,0,845.7599284,0,845.7599284,0
845.7599691,0,845.7599691,0,845.7599691,0
845.7599691,0,845.7599691,0,845.7599691,0
845.7599691,0,845.7599691,0,845.7599691,0
845.7599691,0,845.7599691,0,845.7599691,0
845.7599691,0,845.7599691,0,845.7599691,0
846.1968791,0,846.1968791,0,846.1968791,0
846.1968791,0,846.1968791,0,846.1968791,0
846.1968791,0,846.1968791,0,846.1968791,0
846.7271729,0,846.7271729,0,846.7271729,0
846.7271729,0,846.7271729,0,846.7271729,0
846.7271729,0,846.7271729,0,846.7271729,0
846.7271729,0,846.7271729,0,846.7271729,0
846.7271729,0,846.7271729,0,846.7271729,0
846.7271729,0,846.7271729,0,846.7271729,0
846.7634277,0,846.7634277,0,846.7634277,0
846.7635498,0,846.7635498,0,846.7635498,0
847.1093547,4,847.1093547,1,847.1093547,0
847.173055,3,847.173055,1,847.173055,0
847.173055,3,847.173055,1,847.173055,0
847.3369548,2,847.3369548,2,847.3369548,1
847.5918172,0,847.5918172,0,847.5918172,0
847.6286418,0,847.6286418,0,847.6286418,0
847.7390544,0,847.7390544,0,847.7390544,0
847.776591,0,847.776591,0,847.776591,0
848.112793,5,848.112793,1,848.112793,0
848.174825,1,848.174825,0,848.174825,0
848.174825,1,848.174825,0,848.174825,0
848.6328125,0,848.6328125,0,848.6328125,0
848.7426758,0,848.7426758,0,848.7426758,0
848.7786662,2,848.7786662,0,848.7786662,0
849.6977743,2,849.6977743,0,849.6977743,0
849.6977743,2,849.6977743,0,849.6977743,0
849.6977743,2,849.6977743,0,849.6977743,0
849.7468058,1,849.7468058,0,849.7468058,0
849.7547607,0,849.7547607,0,849.7547607,0
849.755127,0,849.755127,0,849.755127,0
849.755127,0,849.755127,0,849.755127,0
849.755127,0,849.755127,0,849.755127,0
850.7012736,2,850.7012736,0,850.7012736,0
850.7012736,2,850.7012736,0,850.7012736,0
850.7012736,2,850.7012736,0,850.7012736,0
850.7585653,0,850.7585653,0,850.7585653,0
850.8171997,0,850.8171997,0,850.8171997,0
850.8175049,0,850.8175049,0,850.8175049,0
851.712911,2,851.712911,1,851.712911,0
851.712911,2,851.712911,1,851.712911,0
851.7131144,2,851.7131144,1,851.7131144,0
851.7131144,2,851.7131144,1,851.7131144,0
851.7131144,2,851.7131144,1,851.7131144,0
851.7132568,2,851.7132568,1,851.7132568,0
851.7650757,0,851.7650757,0,851.7650757,0
851.7650757,0,851.7650757,0,851.7650757,0
852.608195,0,852.608195,0,852.608195,0
853.0764364,6,853.0764364,3,853.0764364,0
853.618042,1,853.618042,0,853.618042,0
853.618042,1,853.618042,0,853.618042,0
853.618042,1,853.618042,0,853.618042,0
853.7286377,1,853.7286377,1,853.7286377,1
853.7287801,1,853.7287801,1,853.7287801,1
853.7287801,1,853.7287801,1,853.7287801,1
853.7287801,1,853.7287801,1,853.7287801,1
853.7287801,1,853.7287801,1,853.7287801,1
853.7289429,1,853.7289429,1,853.7289429,1
853.7289836,1,853.7289836,1,853.7289836,1
853.7289836,1,853.7289836,1,853.7289836,1
853.7289836,1,853.7289836,1,853.7289836,1
853.7289836,1,853.7289836,1,853.7289836,1
853.7289836,1,853.7289836,1,853.7289836,1
853.7293091,1,853.7293091,1,853.7293091,0
854.6246134,1,854.6246134,0,854.6246134,0
854.6246134,1,854.6246134,0,854.6246134,0
854.7320557,1,854.7320557,1,854.7320557,1
854.7320557,1,854.7320557,1,854.7320557,1
854.7320557,1,854.7320557,1,854.7320557,1
854.7322795,1,854.7322795,1,854.7322795,1
855.4705811,0,855.4705811,0,855.4705811,0
855.472168,1,855.472168,0,855.472168,0
855.472168,1,855.472168,0,855.472168,0
855.6344604,0,855.6344604,0,855.6344604,0
855.6344604,0,855.6344604,0,855.6344604,0
855.6344604,0,855.6344604,0,855.6344604,0
855.7442627,1,855.7442627,0,855.7442627,0
855.7442627,1,855.7442627,0,855.7442627,0
855.7442627,1,855.7442627,0,855.7442627,0
855.7442627,1,855.7442627,0,855.7442627,0
855.7444458,1,855.7444458,0,855.7444458,0
855.7445068,1,855.7445068,0,855.7445068,0
855.7445475,1,855.7445475,0,855.7445475,0
855.7445475,1,855.7445475,0,855.7445475,0
855.7445475,1,855.7445475,0,855.7445475,0
855.7445475,1,855.7445475,0,855.7445475,0
855.7445475,1,855.7445475,0,855.7445475,0
855.7445679,1,855.7445679,0,855.7445679,0
856.4449056,0,856.4449056,0,856.4449056,0
856.4449056,0,856.4449056,0,856.4449056,0
856.4449056,0,856.4449056,0,856.4449056,0
856.4449056,0,856.4449056,0,856.4449056,0
856.4449056,0,856.4449056,0,856.4449056,0
856.6396891,1,856.6396891,0,856.6396891,0
856.6396891,1,856.6396891,0,856.6396891,0
856.6761068,0,856.6761068,0,856.6761068,0
856.7474772,1,856.7474772,0,856.7474772,0
856.7474772,1,856.7474772,0,856.7474772,0
856.7474772,1,856.7474772,0,856.7474772,0
856.7478638,1,856.7478638,0,856.7478638,0
856.7478638,1,856.7478638,0,856.7478638,0
856.7478638,1,856.7478638,0,856.7478638,0
856.7478638,1,856.7478638,0,856.7478638,0
856.7478638,1,856.7478638,0,856.7478638,0
857.3779093,1,857.3779093,0,857.3779093,0
857.4515991,0,857.4515991,0,857.4515991,0
857.4515991,0,857.4515991,0,857.4515991,0
857.4515991,0,857.4515991,0,857.4515991,0
857.6504517,0,857.6504517,0,857.6504517,0
857.6513875,0,857.6513875,0,857.6513875,0
857.6513875,0,857.6513875,0,857.6513875,0
857.6866455,0,857.6866455,0,857.6866455,0
857.7600708,2,857.7600708,2,857.7600708,0
857.760376,2,857.760376,2,857.760376,0
857.760376,2,857.760376,2,857.760376,0
857.760376,2,857.760376,2,857.760376,0
857.760376,2,857.760376,2,857.760376,0
857.760376,2,857.760376,2,857.760376,0
857.760376,2,857.760376,2,857.760376,0
857.760376,2,857.760376,2,857.760376,0
857.760376,2,857.760376,2,857.760376,0
857.7604167,2,857.7604167,2,857.7604167,0
857.7605591,2,857.7605591,2,857.7605591,0
858.4552612,0,858.4552612,0,858.4552612,0
858.4552612,0,858.4552612,0,858.4552612,0
858.4554443,0,858.4554443,0,858.4554443,0
858.4554443,0,858.4554443,0,858.4554443,0
858.4554443,0,858.4554443,0,858.4554443,0
858.6541545,0,858.6541545,0,858.6541545,0
858.7631226,1,858.7631226,1,858.7631226,0
858.7633667,1,858.7633667,1,858.7633667,0
858.7636922,1,858.7636922,1,858.7636922,0
858.7636922,1,858.7636922,1,858.7636922,0
858.7636922,1,858.7636922,1,858.7636922,0
858.7636922,1,858.7636922,1,858.7636922,0
858.7636922,1,858.7636922,1,858.7636922,0
858.7636922,1,858.7636922,1,858.7636922,0
858.7636922,1,858.7636922,1,858.7636922,0
859.2234904,0,859.2234904,0,859.2234904,0
859.2234904,0,859.2234904,0,859.2234904,0
859.2515666,1,859.2515666,1,859.2515666,1
859.2515666,1,859.2515666,1,859.2515666,1
859.4580282,0,859.4580282,0,859.4580282,0
859.5355835,0,859.5355835,0,859.5355835,0
859.5355835,0,859.5355835,0,859.5355835,0
859.6275024,0,859.6275024,0,859.6275024,0
859.6648763,0,859.6648763,0,859.6648763,0
859.6648763,0,859.6648763,0,859.6648763,0
859.7397868,0,859.7397868,0,859.7397868,0
859.7397868,0,859.7397868,0,859.7397868,0
859.7751668,0,859.7751668,0,859.7751668,0
859.7753296,0,859.7753296,0,859.7753296,0
859.7756144,0,859.7756144,0,859.7756144,0
859.7756958,0,859.7756958,0,859.7756958,0
859.7756958,0,859.7756958,0,859.7756958,0
859.7756958,0,859.7756958,0,859.7756958,0
859.7756958,0,859.7756958,0,859.7756958,0
859.7756958,0,859.7756958,0,859.7756958,0
859.7756958,0,859.7756958,0,859.7756958,0
859.7756958,0,859.7756958,0,859.7756958,0
859.7756958,0,859.7756958,0,859.7756958,0
859.7756958,0,859.7756958,0,859.7756958,0
860.2570597,3,860.2570597,2,860.2570597,0
860.2576701,3,860.2576701,2,860.2576701,0
860.539327,0,860.539327,0,860.539327,0
860.539327,0,860.539327,0,860.539327,0
860.5714722,1,860.5714722,0,860.5714722,0
860.5714722,1,860.5714722,0,860.5714722,0
860.7077637,0,860.7077637,0,860.7077637,0
860.7077637,0,860.7077637,0,860.7077637,0
860.7784424,0,860.7784424,0,860.7784424,0
860.7786865,0,860.7786865,0,860.7786865,0
860.7790934,0,860.7790934,0,860.7790934,0
860.7790934,0,860.7790934,0,860.7790934,0
860.7790934,0,860.7790934,0,860.7790934,0
860.7790934,0,860.7790934,0,860.7790934,0
860.7790934,0,860.7790934,0,860.7790934,0
860.7790934,0,860.7790934,0,860.7790934,0
860.7790934,0,860.7790934,0,860.7790934,0
860.7791748,0,860.7791748,0,860.7791748,0
861.2384237,1,861.2384237,1,861.2384237,1
861.2384237,1,861.2384237,1,861.2384237,1
861.2611694,3,861.2611694,1,861.2611694,0
861.2611694,3,861.2611694,1,861.2611694,0
861.262085,3,861.262085,1,861.262085,1
861.608724,0,861.608724,0,861.608724,0
861.6610921,0,861.6610921,0,861.6610921,0
861.7165527,0,861.7165527,0,861.7165527,0
861.7168783,0,861.7168783,0,861.7168783,0
861.7542114,0,861.7542114,0,861.7542114,0
861.7549845,0,861.7549845,0,861.7549845,0
861.7549845,0,861.7549845,0,861.7549845,0
861.7549845,0,861.7549845,0,861.7549845,0
861.7824707,0,861.7824707,0,861.7824707,0
861.7824707,0,861.7824707,0,861.7824707,0
861.7824707,0,861.7824707,0,861.7824707,0
861.7824707,0,861.7824707,0,861.7824707,0
861.7824707,0,861.7824707,0,861.7824707,0
